model	model_label	dataset	dataset_key	gene	perturbation	gene_role	null_parent	null_rank	target_detected_fraction	mean_counts	detected_fraction	detected_cells	delta_cosine_inflamed_mean	delta_cosine_quiescent_mean	n_cells	projection_toward_inflamed_mean	projection_toward_inflamed_sem	projection_toward_inflamed_ci_low	projection_toward_inflamed_ci_high	delta_p_inflamed_mean	delta_p_inflamed_sem	delta_p_inflamed_ci_low	delta_p_inflamed_ci_high	projection_null_n	projection_null_mean	projection_null_sd	projection_null_z	projection_empirical_p_abs0	delta_p_null_n	delta_p_null_mean	delta_p_null_sd	delta_p_null_z	delta_p_empirical_p_abs0
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	SEC11A	overexpress		CCL8	56	0.3485639686684073	0.6344625949859619	0.3485639686684073	534	7.967728743096814e-05	3.305653444840573e-05	1532	0.0189376995351205	0.0008834393206149			0.0064176887643247	0.0002908280889093												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	TM4SF1	delete		CCL8	57	0.225195822454308	0.8720616102218628	0.225195822454308	345	-0.0002412407338852	-0.0001948442950379	345	-0.0189363835490835	0.0013822563107194			0.0010266590158225	0.0003240840208829												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	TM4SF1	overexpress		CCL8	57	0.225195822454308	0.8720616102218628	0.225195822454308	345	0.0009742529364302	0.0008273971034213	1532	0.0602001387172429	0.002139196092134			0.0126226390908774	0.0003714960462827												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	MTDH	delete		CCL8	58	0.3296344647519582	0.6220604777336121	0.3296344647519582	505	-5.967192009848077e-06	2.938992838608101e-05	505	-0.0145151754391683	0.0007598524569596			-0.0089455423009867	0.0003342362841721												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	MTDH	overexpress		CCL8	58	0.3296344647519582	0.6220604777336121	0.3296344647519582	505	0.0008465492282994	0.000719619623851	1532	0.0521184794423772	0.0012784737011193			0.0087629755655604	0.0003263108873998												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	ATP5C1	delete		CCL8	59	0.3009138381201044	0.6377263069152832	0.3009138381201044	461	8.021414714676212e-07	1.157467886514496e-05	461	-0.0044107793944225	0.0007204987258014			0.0013153863870771	0.0002467855315376												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	ATP5C1	overexpress		CCL8	59	0.3009138381201044	0.6377263069152832	0.3009138381201044	461	0.000399332755478	0.0003105005598627	1532	0.0363423490311552	0.0009128912264245			0.010117016869663	0.0003116553298046												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	SNRPD2	delete		CCL8	60	0.445822454308094	0.8563931584358215	0.445822454308094	683	5.42739981028717e-05	3.0101218726485968e-05	683	0.0098697214988523	0.0004898235882984			-0.0035720065048258	0.0002085352389928												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	SNRPD2	overexpress		CCL8	60	0.445822454308094	0.8563931584358215	0.445822454308094	683	0.0003806478343904	0.0003127124509774	1532	0.0278072620230768	0.001010700974567			0.0093822828357231	0.0003021817399731												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	ZFAND5	delete		CCL8	61	0.2983028720626632	0.6044373512268066	0.2983028720626632	457	8.599411376053467e-05	8.810166764305905e-05	457	-0.0008814045164634	0.0008295884729085			-0.0006738207573009	0.0003120885549961												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	ZFAND5	overexpress		CCL8	61	0.2983028720626632	0.6044373512268066	0.2983028720626632	457	0.0002565577742643	0.00019237647939	1532	0.0261910689101668	0.00086077560709			0.0020854096046534	0.0003761727934224												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	SON	delete		CCL8	62	0.4379895561357702	0.7715373635292053	0.4392950391644908	673	-6.416781980078667e-05	-4.63959549961146e-05	671	-0.0073127139067546	0.0005747474723544			0.0007914683070927	0.0001923403877104												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	SON	overexpress		CCL8	62	0.4379895561357702	0.7715373635292053	0.4392950391644908	673	0.000760068767704	0.0006355259101837	1532	0.0511651596482405	0.0010052843439418			0.0065432149911872	0.0003087531321462												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	CD99	delete		CCL8	63	0.2956919060052219	0.6005198359489441	0.2976501305483028	456	2.765326644293964e-05	-5.277090167510323e-05	453	0.0328365689853851	0.000901374253712			0.0057651986162153	0.0003781015133326												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	CD99	overexpress		CCL8	63	0.2956919060052219	0.6005198359489441	0.2976501305483028	456	0.0008194089168682	0.00074888614472	1532	0.0291197891845598	0.0012917767918478			0.0074595203074534	0.0005394200983111												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	IFI16	delete		CCL8	64	0.3237597911227154	0.5750638842582703	0.3237597911227154	496	1.432434260095761e-06	4.686054580815835e-06	496	-0.0013084036656965	0.0007591899851387			-0.0002256279169101	0.0002561468787343												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	IFI16	overexpress		CCL8	64	0.3237597911227154	0.5750638842582703	0.3237597911227154	496	0.0005886338767595	0.000438435934484	1532	0.0614973743762741	0.0010956447992468			0.0114977184528674	0.0003383978943274												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	HSBP1	delete		CCL8	65	0.31266318537859	0.5711474418640137	0.31266318537859	479	1.0021668458648492e-05	3.9304348320001736e-05	479	-0.0120627662198061	0.0008065046908529			-0.0005304103236964	0.0002543107812215												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	HSBP1	overexpress		CCL8	65	0.31266318537859	0.5711474418640137	0.31266318537859	479	0.0003841232100967	0.0002686450898181	1532	0.047235322182277	0.0010046986270755			0.0059180937209467	0.0002911037739336												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	CFH	delete		CCL8	66	0.2297650130548303	0.7173622846603394	0.2310704960835509	354	-0.0001679630076978	-0.0001559883967274	352	-0.0053065834983334	0.0013282771175412			0.0032978034240923	0.0004179494193538												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	CFH	overexpress		CCL8	66	0.2297650130548303	0.7173622846603394	0.2310704960835509	354	0.0006088936352171	0.0005231703398749	1532	0.0351852282995568	0.0012284830592103			0.0007763507998952	0.0003481965035714												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	PHPT1	delete		CCL8	67	0.3067885117493472	0.5574391484260559	0.3080939947780678	472	8.016114588826895e-05	8.936258382163942e-05	470	-0.0036988311008788	0.0008468852019914			-0.0022772420430555	0.0002315050146702												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	PHPT1	overexpress		CCL8	67	0.3067885117493472	0.5574391484260559	0.3080939947780678	472	0.0006051634554751	0.0005194845143705	1532	0.0351598956402574	0.0009549989043756			0.0182758684721421	0.000459948356727												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	P4HB	delete		CCL8	68	0.2454308093994778	0.6488233804702759	0.2467362924281984	378	-0.0001130503515014	-0.0001370150712318	376	0.0097509695252928	0.0010146622471444			0.0017081330266553	0.0003632314916656												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	P4HB	overexpress		CCL8	68	0.2454308093994778	0.6488233804702759	0.2467362924281984	378	0.0006357409874908	0.000627854722552	1532	0.0034447600395195	0.0010238849546196			0.007823045444845	0.0003554090765121												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	RARRES3	delete		CCL8	69	0.3159268929503916	0.5456899404525757	0.3178851174934726	487	0.0001208710746141	9.259766375180334e-05	484	0.0116513340492455	0.0008948078381092			0.0008748695808741	0.0001932354788263												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	RARRES3	overexpress		CCL8	69	0.3159268929503916	0.5456899404525757	0.3178851174934726	487	0.0003705972048919	0.000358833145583	1532	0.0045802646542123	0.0012817295576083			0.0094385543168413	0.000385364443488												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	CCNI	delete		CCL8	70	0.4869451697127937	1.215404391288757	0.4869451697127937	746	-0.0002241709880763	-0.0001941548543982	746	-0.0124245657215404	0.0005840051071266			0.0068792108382065	0.0003465859039987												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	CCNI	overexpress		CCL8	70	0.4869451697127937	1.215404391288757	0.4869451697127937	746	0.0002554633538238	0.0001281915028812	1532	0.0522810193562914	0.0009778428580716			-0.0045979666689025	0.0003452263743579												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	AP2S1	delete		CCL8	71	0.2663185378590078	0.5861601233482361	0.2663185378590078	408	8.61696207721252e-06	-1.2936545317643322e-05	408	0.0085691794267725	0.0007902766099075			0.0002309850124041	0.0002354984205435												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	AP2S1	overexpress		CCL8	71	0.2663185378590078	0.5861601233482361	0.2663185378590078	408	0.0005592047236859	0.000524446775671	1532	0.0143370070210056	0.0010726650941521			-0.0007438091597103	0.0002747007687533												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	UXT	delete		CCL8	72	0.3113577023498694	0.5293719172477722	0.3113577023498694	477	4.8746351239969954e-05	7.268354966072366e-05	477	-0.0099017441381829	0.0007347026485843			0.0009793995819064	0.0002188691723571												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	UXT	overexpress		CCL8	72	0.3113577023498694	0.5293719172477722	0.3113577023498694	477	0.0003298168303444	0.0002552199584897	1532	0.0305312782424076	0.0009288789021664			0.010275571392175	0.0003095516729144												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	WSB1	delete		CCL8	73	0.3224543080939948	0.5215387344360352	0.323107049608355	495	-2.899633182096295e-05	-3.329836545162834e-05	494	0.0017151065173828	0.0006237632993877			-0.0012119054046802	0.0002300643653584												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	WSB1	overexpress		CCL8	73	0.3224543080939948	0.5215387344360352	0.323107049608355	495	0.0004867583338636	0.0003649780410341	1532	0.0499854985751909	0.0012422150435016			0.0056207352421974	0.0003431196994908												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	TMEM50A	delete		CCL8	74	0.325065274151436	0.5189279913902283	0.325065274151436	498	6.561849295394495e-05	7.811140676494688e-05	498	-0.0051509788498071	0.0006865319299215			-0.0016606866672399	0.0002356352897453												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	TMEM50A	overexpress		CCL8	74	0.325065274151436	0.5189279913902283	0.325065274151436	498	0.0002654663694556	0.0002046436420641	1532	0.0248487565528744	0.0009727038937187			0.0065614934130717	0.0002865415055966												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	RBX1	delete		CCL8	75	0.3120104438642297	0.5130534172058105	0.3120104438642297	478	7.06422288203612e-05	0.0001514186151325	478	-0.0328841346141173	0.0011972773916317			-0.0081774220196919	0.000387768616319												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	RBX1	overexpress		CCL8	75	0.3120104438642297	0.5130534172058105	0.3120104438642297	478	0.0004641010309569	0.0003446281480137	1532	0.0488251834862662	0.001102762495317			0.0123994630919805	0.0003517205201678												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	PTMS	delete		CCL8	76	0.2826370757180156	0.524150013923645	0.283289817232376	434	5.229102953308029e-06	-3.144661241094582e-05	433	0.0149991200099845	0.0008088924085729			-0.0013690976279209	0.0003107194473659												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	PTMS	overexpress		CCL8	76	0.2826370757180156	0.524150013923645	0.283289817232376	434	0.0006657011108472	0.0006055135745555	1532	0.0248246589025382	0.0013799620411736			0.0015101898636735	0.0003250805845766												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	IFI27	delete		CCL8	77	0.3218015665796345	2.229116916656494	0.3224543080939948	494	-0.0001638960820855	-0.0001401411573169	493	-0.0096565246873423	0.0010396694558107			0.0049108512960889	0.0003297544925212												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	IFI27	overexpress		CCL8	77	0.3218015665796345	2.229116916656494	0.3224543080939948	494	0.0011659549782052	0.0008720376063138	1532	0.1204285157712051	0.001929884358819			0.0247633377288314	0.0006229171472706												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	HINT1	delete		CCL8	78	0.4843342036553524	1.610969066619873	0.4843342036553524	742	-3.0594374038628303e-06	-6.367969035636634e-05	742	0.024735695222296	0.0006192888825749			0.0021767745896197	0.0001779031586222												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	HINT1	overexpress		CCL8	78	0.4843342036553524	1.610969066619873	0.4843342036553524	742	0.0005138752749189	0.0003464769688434	1532	0.0685766562368865	0.0015864080823316			0.0115432531556388	0.0003711701354398												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	ARGLU1	delete		CCL8	79	0.3107049608355091	0.4889018535614013	0.3107049608355091	476	9.891340596368536e-05	0.0001115686245611	476	-0.0051862406043018	0.0006983742146292			-0.0024447356000495	0.0002454178732266												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	ARGLU1	overexpress		CCL8	79	0.3107049608355091	0.4889018535614013	0.3107049608355091	476	0.000538840482477	0.0003982874623034	1532	0.0576274056881532	0.0009822439167688			0.0131592844803743	0.0003628019170262												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	TMEM176A	delete		CCL8	80	0.2415143603133159	0.5443853139877319	0.2434725848563968	373	0.0003331242478452	0.0002688913664314	370	0.0264085098238963	0.0020787233417641			0.0008489181513338	0.0003198207283579												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	TMEM176A	overexpress		CCL8	80	0.2415143603133159	0.5443853139877319	0.2434725848563968	373	0.000671275309287	0.00066465762211	1532	0.0027930565003923	0.0015956266658413			0.0049113066604907	0.0003370521861377												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	SUMO1	delete		CCL8	81	0.2969973890339425	0.4667088687419891	0.2976501305483028	456	1.2573304957186338e-06	1.6634280655125622e-06	455	-0.0002169061137445	0.0007108898989405			-0.0017341450800873	0.0002554131374883												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	SUMO1	overexpress		CCL8	81	0.2969973890339425	0.4667088687419891	0.2976501305483028	456	0.0002921461709775	0.0002206891949754	1532	0.0292515047326168	0.000859029077819			0.0071381206008356	0.0002983488304416												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	GPR183	delete		CCL8	82	0.2160574412532637	0.5998685359954834	0.2173629242819843	333	-6.509817467303947e-05	-3.971019759774208e-05	331	-0.010721382767657	0.0010668254683646			-0.0030692250332781	0.0003674594640625												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	GPR183	overexpress		CCL8	82	0.2160574412532637	0.5998685359954834	0.2173629242819843	333	0.0012200174387544	0.0009995166910812	1532	0.0904467571225848	0.0019489403102426			0.0090556667400723	0.0003751665275038												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	COMMD6	delete		CCL8	83	0.5163185378590078	1.2225836515426636	0.5163185378590078	791	-8.246110519394279e-05	-8.815331239020452e-05	791	0.0021786688729548	0.0005862378351778			-0.0070313384468571	0.0002239725341991												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	COMMD6	overexpress		CCL8	83	0.5163185378590078	1.2225836515426636	0.5163185378590078	791	0.0003668506687972	0.0002839142107404	1532	0.033919399634293	0.0011726564193687			0.0031301109272607	0.0002861570764927												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	APP	delete		CCL8	84	0.2493472584856396	0.5032628774642944	0.25	383	0.0001163259512395	7.659821130800992e-05	382	0.0162981144272654	0.0009281422216108			-0.0026510529627253	0.000244707316993												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	APP	overexpress		CCL8	84	0.2493472584856396	0.5032628774642944	0.25	383	0.0004147690488025	0.0003458963765297	1532	0.0282502941488301	0.0010498659716388			0.0063007031081634	0.0003092769319635												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	RAB13	delete		CCL8	85	0.2402088772845953	0.5156645774841309	0.2408616187989556	369	0.0001078997956938	0.0001140019812737	368	-0.0024992646341042	0.0009708531872294			-0.0048513778740965	0.0003581786747214												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	RAB13	overexpress		CCL8	85	0.2402088772845953	0.5156645774841309	0.2408616187989556	369	0.000510397949256	0.0004334569675847	1532	0.0315410900440349	0.0010831967985017			0.0111489040282892	0.0003398353354242												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	PTGDS	delete		CCL8	86	0.1436031331592689	1.1762404441833496	0.1442558746736292	221	-0.0004465753445401	-0.0003614664019551	220	-0.0347076659609394	0.0034542462809165			0.0052863739843649	0.0005462166163723												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	PTGDS	overexpress		CCL8	86	0.1436031331592689	1.1762404441833496	0.1442558746736292	221	0.0011298754252493	0.0009656470501795	1532	0.0674044243522066	0.0025304711319633			0.0029992035950452	0.0003854437982946												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	GDI2	delete		CCL8	87	0.2532637075718015	0.4627926647663116	0.2545691906005222	390	-1.1441940841905309e-05	-1.332010197074851e-05	388	0.0005634047048101	0.000779211423186			-0.0020140386762615	0.0002643026114214												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	GDI2	overexpress		CCL8	87	0.2532637075718015	0.4627926647663116	0.2545691906005222	390	0.000280191481579	0.0002254029823234	1532	0.0224421046983983	0.0009613823013277			0.0083350182642601	0.0003189971569036												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	TPM2	delete		CCL8	88	0.1795039164490861	0.6808081865310669	0.1801566579634465	276	-0.0002541901776567	-0.000220493398956	275	-0.0139720928260463	0.0014671209002124			0.0022627606888471	0.000375961414628												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	TPM2	overexpress		CCL8	88	0.1795039164490861	0.6808081865310669	0.1801566579634465	276	0.0010500370990484	0.0008613898535259	1532	0.0773748111364452	0.0020217703922039			0.0114323446099418	0.0003651568807069												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	ID3	delete		CCL8	89	0.1951697127937336	0.6024791598320007	0.1964751958224543	301	-6.204504461493343e-05	-6.918145663803443e-05	299	0.0028554524305155	0.0011535502022666			-0.0023165409763524	0.0003610400293058												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	ID3	overexpress		CCL8	89	0.1951697127937336	0.6024791598320007	0.1964751958224543	301	0.0011110205668956	0.0009623664664104	1532	0.0608399947951718	0.002440735317262			0.009862090468403	0.0003879201559794												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	LTBP4	delete		CCL8	90	0.2421671018276762	0.4745422303676605	0.2434725848563968	373	0.0003383220755495	0.0002391545567661	371	0.0404957651139947	0.0019037955406351			0.008460950130544	0.00053021192493												
