gene	B_Plasma	Endothelial	Epithelial	Fibroblast	Mast	Myeloid	Stromal_other	T_NK
TLE1	0.13268203	0.18972138	0.40510935	0.3770366	0.026337596	0.027130056	0.87331164	0.09012172
TLE2	0.010852113	0.4206416	0.42208925	0.17914072	0.0053635943	0.005209912	0.12039649	0.046436865
TLE3	0.26971686	0.25701034	0.26923567	0.15103702	0.16135474	0.29933098	0.32728827	0.22387086
TLE4	0.2006261	0.19147298	0.15449612	0.6541312	0.49230763	0.44396874	0.16464692	0.36190864
TLE6	0.034372192	0.04026862	0.08722955	0.023019314	0.0075901328	0.025157694	0.0	0.0037695714
TLK1	0.20487782	0.2993677	0.27462518	0.22186784	0.18740146	0.14501959	0.08908676	0.35278174
TLK2	0.12296976	0.26938936	0.23150885	0.17866386	0.08175699	0.17488007	0.1892645	0.1294387
TLL1	0.002105131	0.8290703	0.001741873	0.0015352281	0.0018975332	0.0009853188	0.0	0.00040388264
TLL2	0.035266403	0.02453368	0.021066325	0.039260216	0.0018975332	0.0014779781	0.069407366	0.0029618063
TLN1	0.2005876	0.6015013	0.21144897	0.52087265	0.44119254	0.67682004	0.78227	0.37028503
TLN2	0.00792152	0.1845599	0.4353125	0.36714834	0.007207938	0.062014524	0.122487605	0.006614605
TLR1	0.112130605	0.042757403	0.017567378	0.008128877	0.0075901328	0.40440434	0.022635546	0.04301478
TLR10	0.2739333	0.006626867	0.0028126833	0.004697351	0.0047404547	0.12616102	0.005034546	0.007745313
TLR2	0.0062908875	0.0014879877	0.006243789	0.0059320633	0.009487666	0.679856	0.0	0.009565419
TLR3	0.007263548	0.14967386	0.20311514	0.17582692	0.0018975332	0.04488892	0.12496182	0.015599414
TLR4	0.008038952	0.20434982	0.02336535	0.061690733	0.0227704	0.5633369	0.0	0.0033627423
TLR5	0.005147604	0.03403685	0.03434114	0.07045669	0.0018975332	0.23923838	0.025448887	0.023508517
TLR6	0.07398469	0.034607828	0.015096636	0.022983972	0.009487666	0.19701178	0.021356113	0.012518247
TLR7	0.12430385	0.01822127	0.0072135576	0.014397954	0.0075901328	0.3795927	0.012429508	0.017665165
TLR8	0.0032562346	0.002971053	0.0002604873	0.0028184573	0.0018975332	0.39659178	0.0	0.0016155306
TLX1	0.0	0.0	0.0032422307	0.0	0.0	0.0	0.0	0.0
TM2D1	0.31987417	0.7154405	0.35286132	0.6388769	0.5026682	0.2857598	0.59512043	0.30979943
TM2D2	0.14758624	1.0190315	0.26570258	0.76701945	0.17111465	0.31684455	0.6205383	0.14887248
TM2D3	0.2517222	0.6352409	0.27042094	0.73139787	0.2823768	0.27856138	0.54614097	0.3907545
TM4SF1	0.028508341	4.0033965	0.18000872	1.7520093	0.015019339	0.02432065	0.34653553	0.0137010645
TM4SF1-AS1	0.00056483876	0.07873901	0.044878595	0.018364297	0.0018975332	0.0	0.0053390283	0.00040388264
TM4SF18	0.00611478	3.5061936	0.0010807398	0.003884155	0.0037950664	0.007199162	0.010678057	0.0017981324
TM4SF19	0.00018827959	0.0	0.0	0.0	0.0	0.0059119123	0.0	0.0026925511
TM4SF19-AS1	0.0058738473	0.017327685	0.016162425	0.0059790732	0.0056926	0.003941275	0.010678057	0.0037695714
TM4SF20	0.0026982971	0.0	0.14383936	0.0	0.0018975332	0.0004926594	0.0	0.0006731378
TM4SF4	0.00037655918	0.0	0.040028933	0.0	0.0037950664	0.0	0.0	0.0002692551
TM4SF5	0.0037551338	0.007778715	0.6812529	0.0018771089	0.003531127	0.001961795	0.0	0.0026002591
TM6SF1	0.013548915	0.57875556	0.0013320288	0.00559953	0.49000287	0.4814955	0.0045433845	0.015550449
TM6SF2	0.001343979	0.00063210994	0.12891611	0.053321715	0.0	0.0	0.0053390283	0.0
TM7SF2	0.25350967	0.10288044	0.23309094	0.023898257	0.054819755	0.065795586	0.13735314	0.10139422
TM7SF3	0.21052453	0.33465147	0.38954982	0.2547192	0.24943551	0.18323676	0.4699099	0.20304434
TM9SF1	0.13450217	0.18801098	0.09070026	0.15059511	0.041695554	0.053347547	0.2058377	0.095910884
TM9SF2	0.37348095	0.5805196	0.64261013	0.57280487	0.27076042	0.4107376	0.525166	0.17321238
TM9SF3	0.21349181	0.5522928	0.8997676	0.44774842	0.15078193	0.32184976	0.3336984	0.203808
TM9SF4	0.17223649	0.25390702	0.30626634	0.2523988	0.070156135	0.21209513	0.22846495	0.11085833
TMA16	0.28196353	0.34023044	0.33216813	0.45339406	0.21471207	0.26946446	0.25021333	0.16853
TMA7	1.106007	1.4915439	1.5605774	1.3462957	1.2235852	1.3550484	1.1684035	1.592926
TMBIM1	0.11392658	0.68329805	0.58613235	0.5192752	0.18611036	0.20259567	0.663317	0.20578104
TMBIM4	0.56861615	1.0348332	0.75887364	1.0433221	0.64554834	0.7160431	1.0126426	0.49616057
TMBIM6	0.8819279	1.2095793	1.2817222	1.1167209	0.58615214	1.0162191	0.9515329	0.7794485
TMC4	0.016067715	0.033618078	0.92674834	0.0295777	0.023309454	0.047833584	0.114277594	0.026613133
TMC5	0.016409954	0.014419411	0.8398183	0.009102565	0.01410273	0.005474689	0.009776179	0.008949894
TMC6	0.32138622	0.19192354	0.20630062	0.033690613	0.14237314	0.26409087	0.17242524	0.5307605
TMC7	0.017579615	0.28702053	0.19780098	0.022043593	0.01130131	0.01197399	0.016017085	0.0137104755
TMC8	0.12242204	0.029293481	0.055192903	0.008158458	0.15883929	0.15443364	0.019444246	0.49055564
TMCC1	0.07457306	0.22762543	0.16327527	0.15404989	0.04735713	0.15251009	0.111735664	0.07012997
TMCC1-AS1	0.09913938	0.06424245	0.038718265	0.03933395	0.030360531	0.08215524	0.037373196	0.008353166
TMCC2	0.019543996	0.045271188	0.0010436288	0.03000437	0.028462999	0.008867869	0.037373196	0.0064621223
TMCC3	0.059951734	0.6035911	0.2995513	0.015134807	0.0075901328	0.2314718	0.15952666	0.05036166
TMCO1	0.53250396	0.7448811	0.6944714	0.7927331	0.378017	0.36594385	0.6352672	0.46617422
TMCO3	0.15525566	0.5211379	0.25563362	0.45110515	0.09617966	0.16500553	0.45173034	0.0865235
TMCO4	0.10549656	0.13139954	0.25399417	0.15481074	0.031061871	0.09090721	0.13410118	0.07907576
TMCO6	0.058113977	0.1929012	0.11156759	0.15080602	0.026207795	0.07035965	0.07976056	0.13623203
TMED1	0.16512145	0.51822484	0.28068087	0.93298364	0.0995356	0.1845856	0.36449966	0.1319214
TMED10	0.89158165	0.6291936	0.7592699	0.83277595	0.4037445	0.523584	0.6671094	0.41255796
TMED2	0.9590857	0.7353433	0.807115	0.874748	0.7089341	0.50952107	0.80982757	0.52627474
TMED3	0.29986387	0.3378577	0.7947106	0.6542159	0.20555066	0.32252124	0.25351602	0.1918618
TMED4	0.6256688	0.24737798	0.4229472	0.45551512	0.22238277	0.22947149	0.50633466	0.31397003
TMED5	0.47435912	0.25849316	0.28819096	0.27111763	0.22712551	0.44411492	0.24374332	0.23121479
TMED6	0.0058540083	0.009068959	0.28003553	0.0018940719	0.0018975332	0.0040460657	0.0	0.0026925511
TMED7	0.22428057	0.37893283	0.4259452	0.4375137	0.23124947	0.33751443	0.43030006	0.18011044
TMED8	0.16500306	0.16165607	0.103393115	0.11494774	0.11367404	0.15436623	0.07710878	0.11519885
TMED9	0.8497761	0.95132595	0.7643912	1.0327455	0.33450612	0.4050578	0.8265227	0.3777756
TMEFF2	0.0	0.0	0.0	0.023489216	0.0	0.0	0.010678057	0.0
TMEM100	0.008089261	1.190013	0.0013092319	0.9330598	0.0018975332	0.00530957	0.16153091	0.0049893223
TMEM101	0.3001943	0.5674996	0.38511476	0.48075163	0.09338875	0.22371368	0.29740298	0.19004697
TMEM102	0.07273157	0.14142998	0.2134309	0.02649007	0.050661404	0.10061397	0.08051453	0.11931553
TMEM104	0.06233591	0.14282024	0.10737574	0.073928125	0.034155596	0.16172934	0.08192707	0.045414865
TMEM105	0.0058322293	0.025028879	0.08112686	0.0059790732	0.0056926	0.0059119123	0.016017085	0.0029618063
TMEM106A	0.13099882	0.14436264	0.081748866	0.1144163	0.08799472	0.37016892	0.07756502	0.09498068
TMEM106B	0.17307293	0.43899864	0.3775287	0.47308025	0.1687707	0.13300082	0.35007486	0.263147
TMEM106C	0.15173334	0.16263527	1.093336	0.1959459	0.0621945	0.08087249	0.26776832	0.14921984
TMEM107	0.3571445	0.30845737	0.1661834	0.19187592	0.3351993	0.4357799	0.25806928	0.18110915
TMEM108	0.016714921	0.003850597	0.0022450835	0.075153105	0.024667932	0.0044339346	0.092593946	0.0053851022
TMEM109	0.2888089	1.3820078	0.13271584	0.85720724	0.18359837	0.25259855	0.92432994	0.34636337
TMEM11	0.21593139	0.5444277	0.549244	0.3761435	0.16331534	0.19759986	0.3452064	0.21803087
TMEM110	0.09890608	0.11597246	0.04638001	0.078259	0.028462999	0.08595156	0.05402293	0.037638977
TMEM115	0.17470013	0.5161999	0.30506858	0.5098343	0.080640346	0.12442422	0.4444167	0.1462164
TMEM116	0.08060066	0.081403755	0.07645729	0.10967173	0.05450579	0.060462907	0.18083552	0.2029288
TMEM117	0.06346033	0.06814749	0.10760075	0.11790006	0.030360531	0.015541153	0.07698024	0.027253581
TMEM119	0.012289367	0.021193037	0.001718046	1.7952317	0.008934512	0.02547368	0.045885827	0.008061856
TMEM120B	0.17365247	0.1096725	0.11239987	0.0972827	0.06645885	0.10870365	0.07919266	0.22456406
TMEM121	0.052617405	0.41856536	0.005527037	0.28030193	0.0056926	0.015176942	0.21497953	0.10068836
TMEM123	0.31896037	0.5960639	0.4925204	0.6271098	0.23571421	0.7553444	0.47614622	0.665014
TMEM125	0.04515267	0.008644777	0.7415617	0.0079213735	0.02587566	0.0059064203	0.0104692755	0.0049012755
TMEM126A	0.3081496	0.45434275	0.47815967	0.37943938	0.3457367	0.40909916	0.33892268	0.29455653
TMEM126B	0.2062236	0.56142014	0.45368132	0.59856457	0.32915822	0.3033115	0.55126524	0.32860446
TMEM127	0.1064696	0.4239347	0.34404576	0.23681876	0.07770046	0.38478616	0.15953599	0.1410726
TMEM128	0.13090008	0.36891302	0.27112737	0.50865465	0.19247253	0.19191207	0.5236623	0.18738586
TMEM129	0.18292299	0.24920365	0.3598848	0.350071	0.06890883	0.1057126	0.32973805	0.1579307
TMEM130	0.0034831725	0.011551791	0.004198501	0.01153107	0.0018975332	0.0019706376	0.0053390283	0.0026925511
TMEM131	0.17534988	0.20735866	0.3562798	0.22946794	0.10759238	0.28916404	0.13268483	0.10843517
TMEM132A	0.008856577	0.23938352	0.07675028	0.34726167	0.0056926	0.0063605956	0.27735606	0.0014809031
TMEM132B	0.014813196	0.007701194	0.027609488	0.011891973	0.0037950664	0.006897231	0.17899965	0.007808398
TMEM132C	0.0	0.0019252985	0.00084057834	0.014520606	0.0	0.0	0.0	0.0
TMEM132E	9.4139796e-05	0.0	0.0	0.0	0.0	0.0004926594	0.0	0.0013462756
TMEM133	0.009315401	0.038036015	0.10092618	0.075881094	0.0	0.0039143898	0.16548589	0.00040388264
TMEM134	0.5175727	0.43415034	0.54688334	0.28698653	0.2270452	0.3273318	0.25958526	0.33798757
TMEM135	0.05560714	0.22077453	0.17054756	0.12394026	0.05571599	0.105011515	0.08252621	0.057493817
TMEM136	0.013797684	0.39586312	0.023642864	0.27720648	0.020872865	0.056149375	0.22064172	0.029801207
TMEM138	0.17270558	0.32816377	0.21340466	0.36521134	0.09106109	0.34831706	0.23304406	0.25461245
TMEM139	0.004180133	0.023998898	0.4114773	0.0033972682	0.0	0.0026699982	0.06773454	0.0059846486
TMEM140	0.15677458	0.73566675	0.072824456	0.3602426	0.09470344	0.06294579	0.5544071	0.13732965
TMEM141	0.14726216	0.40697303	1.5369964	0.3020762	0.14988513	0.23167618	0.21824223	0.13581622
TMEM143	0.08823763	0.09760998	0.09708005	0.08140203	0.0151802655	0.03865808	0.0584402	0.059062727
TMEM144	0.008852983	0.13301751	0.28706914	0.10248377	0.012495016	0.2684983	0.039731704	0.0042373026
TMEM145	0.006872205	0.017327685	0.0018866183	0.0021353832	0.0	0.008867869	0.016017085	0.0006731378
TMEM147	0.69518834	0.9105732	0.72891283	0.8739774	0.43120044	0.58409667	0.7674378	0.35928187
TMEM14A	0.22510704	0.64402354	0.44645372	0.70552635	0.36798087	0.12724142	0.9302744	0.27167866
TMEM14B	0.40414077	0.6046497	0.7619224	0.6372968	0.36718985	0.6098167	0.5399635	0.5126667
TMEM14C	0.33541113	0.9587722	0.8629101	1.06618	0.3752666	0.68987095	0.7034262	0.2655382
TMEM14E	0.00037655918	0.003850597	0.0	0.00128123	0.0018975332	0.0004926594	0.0	0.0021540408
TMEM150A	0.12360748	0.56007516	0.13031355	0.36103457	0.08900267	0.23626353	0.2500872	0.10645938
TMEM150B	0.04156872	0.011682255	0.1365758	0.01096842	0.013282732	0.12504987	0.021356113	0.014353142
TMEM150C	0.007118743	0.8528324	0.032977764	0.8543379	0.10918315	0.007941897	0.03498739	0.0066413055
TMEM154	0.27424687	0.05167305	0.046544787	0.032749165	0.67705715	0.31286848	0.03347314	0.194646
TMEM155	0.000246632	0.0	0.0	0.0	0.0	0.0	0.14949279	0.008481536
TMEM156	0.50680405	0.027239269	0.00800821	0.020494053	0.047835134	0.083990715	0.03436682	0.22942446
TMEM158	0.010025953	0.030824674	0.031845715	0.5580992	0.039367083	0.019879453	0.04613835	0.0027387727
TMEM159	0.078179725	0.1880076	0.296342	0.28140825	0.11838774	0.121379636	0.18446037	0.11994945
TMEM160	0.51326	0.7147347	0.5778497	0.46981475	0.473604	0.6899985	0.4740767	0.503264
TMEM161A	0.10309215	0.34213352	0.24947494	0.40271568	0.07429302	0.10317089	0.3396373	0.119554505
TMEM161B	0.0896496	0.15723363	0.15241933	0.12235997	0.060402267	0.07409055	0.07800029	0.12254319
TMEM161B-AS1	0.15079886	0.1794501	0.2870906	0.2239972	0.103685506	0.086930886	0.20487335	0.14383528
TMEM163	0.017849717	0.006956491	0.011236102	0.023142358	0.0018975332	0.069728255	0.010678057	0.003904199
TMEM164	0.032483004	0.13723536	0.4080446	0.07264029	0.07632804	0.20068376	0.027418608	0.046140425
TMEM165	0.4154581	0.83023757	0.3915786	0.7705187	0.33151275	0.48384553	0.6508071	0.41996792
TMEM167A	0.53158104	0.4074998	0.46201468	0.39375624	0.35145843	0.7506314	0.322732	0.37394542
TMEM167B	0.17710859	0.33216605	0.20782657	0.2819613	0.25349924	0.34605235	0.23558977	0.24049152
TMEM168	0.07062331	0.28446957	0.39093283	0.29375604	0.09264025	0.09367225	0.21283941	0.11998671
TMEM169	0.004607615	0.06251421	0.0	0.00256246	0.0037950664	0.014729137	0.01437502	0.012385735
TMEM17	0.023348166	0.1842684	0.048324805	0.10084671	0.0151802655	0.014117276	0.20651853	0.0037695714
TMEM170A	0.19972476	0.34341913	0.43520796	0.1853281	0.23381354	0.2819561	0.28261417	0.32011047
TMEM170B	0.011683011	0.029589377	0.015082587	0.014221035	0.013282732	0.37254736	0.010678057	0.007924681
TMEM171	0.009039823	0.0120131085	0.87714595	0.01064568	0.0074464837	0.004562478	0.014407909	0.010879475
TMEM173	0.025899108	1.6831592	0.25105298	0.64031696	0.24253023	0.29984954	0.5552636	0.40326715
TMEM175	0.18571322	0.37197495	0.18949515	0.38841885	0.091839865	0.16777812	0.31107062	0.118728526
TMEM176A	0.044457637	0.17931965	0.794572	2.4302063	0.1497045	0.7630801	1.6798801	0.02333602
TMEM176B	0.047180526	0.17851327	0.8357314	2.666651	0.38481495	0.8921282	2.0117345	0.02595648
TMEM177	0.04538249	0.10192808	0.39466563	0.12682754	0.019900642	0.0192049	0.081448175	0.054847874
TMEM178A	0.0032708542	0.1193685	0.011351261	0.0046978435	0.0	0.0019706376	0.31500268	0.0005385102
TMEM178B	0.000470699	0.028879477	0.00048033046	0.00384369	0.0	0.0	0.05872931	0.00013462755
TMEM179B	0.44252312	0.9345501	0.68293417	0.84228563	0.29854786	0.43270552	0.57749444	0.3171802
TMEM18	0.21301284	0.51632905	0.4013628	0.5057532	0.18669632	0.20901656	0.36714706	0.19050822
TMEM180	0.030786062	0.28254884	0.15195	0.0389654	0.057829663	0.21366894	0.08273368	0.068659015
TMEM181	0.05933403	0.50076675	0.39858148	0.22115356	0.11833902	0.14054921	0.1055026	0.1358964
TMEM182	0.055811953	0.029676324	0.05936521	0.018789345	0.0227704	0.02553371	0.02026134	0.027034394
TMEM183A	0.22120298	0.46126977	0.6318964	0.47276193	0.20767787	0.3213816	0.36626	0.27801287
TMEM184A	0.02234771	0.0104928715	0.48142573	0.008470651	0.011249914	0.006872558	0.0058918186	0.0062814015
TMEM184B	0.2129046	0.6783975	0.19763859	0.25156596	0.043210942	0.11829169	0.5159648	0.10592201
TMEM184C	0.10123012	0.18855013	0.16859666	0.1663352	0.078018576	0.08168662	0.16220197	0.10731827
TMEM185A	0.09749678	0.22731817	0.13605751	0.3177924	0.047596443	0.09478037	0.40085107	0.13674888
TMEM185B	0.0849144	0.34716192	0.1148731	0.24611415	0.085908845	0.15345046	0.2028901	0.12766613
TMEM186	0.085028805	0.15931816	0.35889682	0.18582997	0.05198805	0.07356925	0.19570927	0.083140284
TMEM187	0.10149688	0.29016596	0.1931205	0.28694102	0.03861922	0.07473044	0.2841713	0.11232783
TMEM189	0.10008393	0.44162947	0.22019589	0.29475188	0.13191785	0.23746823	0.30904815	0.1812288
TMEM19	0.46186137	0.29043174	0.22901708	0.15647374	0.16427782	0.18399908	0.12765025	0.11142079
TMEM190	0.0	0.0019252985	0.0	0.020926757	0.0	0.0	0.0053390283	0.0
TMEM191A	0.057412986	0.009915154	0.21190424	0.05681671	0.070132606	0.13182057	0.032138087	0.1479911
TMEM191C	0.038150236	0.03890668	0.11562607	0.047989387	0.018975332	0.098268546	0.046175238	0.0666984
TMEM192	0.16365895	0.26502782	0.23727809	0.17789899	0.1772057	0.25825104	0.23128176	0.15319942
TMEM194A	0.051840093	0.14545253	0.08455275	0.094718456	0.037950665	0.10523066	0.072998375	0.04289638
TMEM194B	0.06666479	0.1450214	0.048580214	0.14911859	0.020077035	0.061251912	0.13898042	0.08932839
TMEM198	0.06736754	0.0045303605	0.024057839	0.06317748	0.0075901328	0.0014779781	0.039499547	0.002423296
TMEM199	0.15283847	0.3440483	0.298539	0.31102616	0.12804607	0.2671115	0.282717	0.18365116
TMEM2	0.07241144	0.7364592	0.30330348	0.059216093	0.027732505	0.13270193	0.067342706	0.36048776
TMEM200A	0.023615988	0.018100964	0.10110834	0.16292588	0.0075901328	0.0033300333	0.08424282	0.064261
TMEM200B	0.005035258	0.049177207	0.001553185	0.28166673	0.0018975332	0.0027941482	0.16475806	0.0010312836
TMEM200C	0.0012677017	0.0057758954	0.0	0.089807205	0.0	0.0004926594	0.07474639	0.0
TMEM201	0.027084257	0.18724442	0.12614769	0.08662806	0.0151802655	0.049470454	0.10292895	0.02412883
TMEM203	0.14632429	0.35458428	0.2904342	0.4169574	0.06862427	0.25277275	0.40078297	0.28287283
TMEM204	0.01907415	2.1917536	0.0027254687	0.64935005	0.011547035	0.038576372	0.5435012	0.2862953
TMEM205	0.5861238	0.84660006	0.5675904	0.88055634	0.20942344	0.30991715	0.68042004	0.13299152
TMEM206	0.11615335	0.1964332	0.038530514	0.08366068	0.10826494	0.24357282	0.10630831	0.10064831
TMEM208	0.7689183	0.57390547	0.6398127	0.58909917	0.27791053	0.3678297	0.44896275	0.25607646
TMEM209	0.08551302	0.20159477	0.1521628	0.14203134	0.03599132	0.10226543	0.066197194	0.124100946
TMEM210	0.000470699	0.0	0.015997186	0.0	0.0	0.0009853188	0.0	0.00040388264
TMEM211	0.0012238174	0.0	0.032870892	0.0	0.0	0.0009853188	0.0	0.00013462755
TMEM213	0.003762172	0.013477089	0.008743429	0.0029895366	0.0056926	0.0019706376	0.0053390283	0.0040388266
TMEM214	0.3185817	0.27282596	0.30426902	0.37044042	0.11139236	0.15793283	0.21067157	0.10440244
TMEM215	0.0	0.0	0.0	0.00384369	0.0	0.0	0.0	0.0
TMEM216	0.18258683	0.26454276	0.21000303	0.3876359	0.20336789	0.11260362	0.20485115	0.21614793
TMEM217	0.01336007	0.0788616	0.016225623	0.029284244	0.013282732	0.02414031	0.0	0.0063216565
TMEM218	0.2462582	0.4044776	0.19434078	0.47914562	0.23161855	0.29183897	0.27047095	0.16052371
TMEM219	0.4841942	1.0729219	0.9515824	0.90332675	0.43569234	0.8237646	0.6907096	0.4364156
TMEM220	0.14037012	0.16321103	0.38407153	0.30949953	0.35584238	0.11564886	0.15780894	0.030030573
TMEM221	0.00018827959	0.0	0.0	0.0	0.0	0.0	0.0	0.00040388264
TMEM222	0.14705494	0.39265203	0.2167001	0.45845762	0.106992744	0.117118865	0.39146635	0.20001595
TMEM223	0.21485542	0.5337513	0.4762936	0.36695358	0.14912003	0.16808079	0.36845016	0.23027082
TMEM229A	0.0	0.0	0.0013209088	0.0	0.0	0.0	0.0	0.0
TMEM229B	0.017844658	0.097184725	0.09644285	0.04609794	0.04149282	0.13979925	0.05846096	0.10889328
TMEM230	0.65047383	0.98387796	0.5157517	0.96799934	0.5320197	0.6407827	0.76513106	0.5822375
TMEM231	0.012430388	0.18817325	0.0735282	0.08801078	0.0	0.0147869475	0.12907499	0.008346909
TMEM232	0.0069258856	0.02035613	0.011876197	0.026457956	0.0	0.0019706376	0.010678057	0.0055197296
TMEM233	0.0019801538	0.2183474	0.0	0.03160367	0.20493358	0.0012950448	0.010678057	0.00013462755
TMEM234	0.086035274	0.2678491	0.23646474	0.3308114	0.1176563	0.11119548	0.28651446	0.09201539
TMEM236	0.0025314156	0.0	0.28920984	0.0	0.0	0.018298034	0.0	0.0014809031
TMEM237	0.045139167	0.25838855	0.14897197	0.3377805	0.016153498	0.07870309	0.25354686	0.04682477
TMEM238	0.031786606	0.018162731	0.32040828	0.008189754	0.0075736376	0.012533387	0.007389689	0.019592151
TMEM241	0.053931933	0.10942372	0.086638086	0.07612116	0.024667932	0.043850347	0.078666985	0.02064719
TMEM242	0.2159345	0.56574744	0.32931232	0.4843281	0.15463887	0.13615401	0.3554322	0.22181885
TMEM243	0.6354544	0.5538209	0.18587433	0.3670078	0.18201396	0.29143763	0.21815641	0.47517896
TMEM244	0.018162569	0.0	0.0007204957	0.0021353832	0.0018975332	0.0004926594	0.0	0.009289301
TMEM245	0.09000161	0.5050745	0.27355066	0.23674491	0.20681494	0.18144254	0.477956	0.20814349
TMEM246	0.007883435	0.28553006	0.5562426	0.006441863	0.11218801	0.003695622	0.2138395	0.005217944
TMEM248	0.33825657	0.5371146	0.46940356	0.53055936	0.25184524	0.32347113	0.3775689	0.3749891
TMEM249	0.0	0.0	0.0048033046	0.0	0.0	0.0	0.0	0.0
TMEM25	0.08999943	0.13560705	0.058823682	0.17948447	0.018975332	0.0102476375	0.28002363	0.07410409
TMEM251	0.12029401	0.18425904	0.48485434	0.3114934	0.2640069	0.3791274	0.23632427	0.14361599
TMEM252	0.0	0.0	0.0034823958	0.0	0.0	0.0	0.0	0.0
TMEM253	0.0032879729	0.007173232	0.36569643	0.007630387	0.0018975332	0.0038777858	0.0	0.0020618977
TMEM254	0.08167603	0.1427303	0.29824248	0.1935383	0.02754531	0.11513895	0.12237535	0.10700549
TMEM254-AS1	0.010795164	0.03465537	0.017116366	0.024770446	0.0056926	0.0077573555	0.0053390283	0.004846592
TMEM255A	0.006124069	0.0019252985	0.0004904031	0.06790519	0.0	0.0762895	0.2829685	0.0026925511
TMEM255B	0.012765737	1.907534	0.007933328	0.033340313	0.34155598	0.12911144	0.021356113	0.0038169008
TMEM256	0.6482024	0.5767349	0.6744311	0.6998845	0.34932545	0.5539595	0.571497	0.3877996
TMEM256-PLSCR3	0.0020710756	0.019252984	0.0008929325	0.00384369	0.0	0.0073898905	0.0	0.004442709
TMEM258	1.3645622	1.0636297	1.0089005	1.0387087	0.8888707	0.85858124	1.0179926	0.7001681
TMEM259	0.279199	0.49848205	0.48110744	0.3933934	0.14089698	0.26088753	0.30592987	0.30427366
TMEM26	0.001957866	0.003850597	0.0	0.07310548	0.0	0.12119079	0.024379035	0.00040388264
TMEM260	0.064926475	0.18856558	0.19306989	0.18559164	0.0680873	0.10257606	0.111151315	0.09462332
TMEM261	0.22700936	0.6600563	1.0622371	0.54258966	0.16782174	0.275247	0.38697168	0.27496943
