gene	B_Plasma	Endothelial	Epithelial	Fibroblast	Mast	Myeloid	T_NK
PRDM2	0.3561581	0.23367517	0.18989652	0.22199327	0.19486587	0.22787197	0.28295818
RP11-344F13.1	0.0	0.0	0.0	0.008032128	0.0	0.0	0.0
RP4-704D23.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KAZN	0.004421319	0.4910704	0.07196957	0.47671732	0.018518519	0.004892523	0.003962663
TMEM51-AS1	0.003455027	0.010346611	0.052830536	0.0	0.0	0.008919281	0.0015410356
TMEM51	0.025708044	0.19489458	0.4705597	0.25598007	0.0	0.32588992	0.0021095618
C1ORF195	0.0	0.0	0.0028417164	0.004016064	0.0	0.0014865467	0.0
FHAD1	0.0071311914	0.043136634	0.03030932	0.024096385	0.0	0.08770626	0.0037425149
RP3-467K16.2	0.0017275135	0.010346611	0.0028417164	0.004016064	0.0	0.025271295	0.0011007397
RP3-467K16.7	0.00028791893	0.0	0.0014208582	0.004016064	0.0	0.0014865467	0.0
RP3-467K16.4	0.0031635214	0.010346611	0.034066968	0.004016064	0.0	0.005946187	0.0030820712
EFHD2	0.1090742	0.2921535	1.0575789	0.16088566	0.26812637	0.8830687	0.19274396
CTRC	0.0031671082	0.020693222	0.02881189	0.004016064	0.009259259	0.0044596405	0.0022014794
CELA2A	0.003742946	0.0	0.005170813	0.012048192	0.0	0.010405827	0.0037425149
CELA2B	0.0	0.0	0.0	0.012048192	0.0	0.0	0.0
CASP9	0.06023933	0.14897847	0.19631389	0.0595494	0.037037037	0.22003777	0.039605126
DNAJC16	0.074960515	0.32615387	0.15137047	0.17656335	0.06481481	0.11905571	0.07395115
RP4-680D5.8	0.00086375675	0.0	0.05940403	0.0	0.0	0.0	0.0017611835
AGMAT	0.053765934	0.051186547	0.5196931	0.041039705	0.046296295	0.033791326	0.06339035
RP4-680D5.2	0.0023033514	0.0	0.011366866	0.008032128	0.0	0.0014865467	0.0013208876
DDI2	0.09140656	0.3078522	0.25366586	0.2760582	0.06148188	0.25901383	0.1070709
RSC1A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP4-680D5.9	0.00057583785	0.0	0.0014208582	0.0	0.0	0.0014865467	0.0
PLEKHM2	0.06475002	0.29325864	0.16281666	0.2590186	0.025734724	0.26023716	0.072481744
RP11-288I21.1	0.00028791893	0.0	0.0042625745	0.0	0.0	0.0029730934	0.0
SLC25A34	0.0015686097	0.0051733055	0.2983292	0.032128513	0.0	0.010405827	0.0037425149
RP11-169K16.4	0.0	0.04655975	0.0028417164	0.0	0.0	0.0	0.0
TMEM82	0.0018974342	0.0	1.0348022	0.0	0.0	0.0014865467	0.0015410356
FBLIM1	0.024580456	0.29649004	1.007954	1.1657594	0.018518519	0.037085276	0.027135637
UQCRHL	0.18750864	0.3200786	0.5539072	0.20615678	0.13125098	0.3182631	0.1902058
FLJ37453	0.098999955	0.19166249	0.1380402	0.16236539	0.036035348	0.14117265	0.10130228
SPEN	0.15405172	0.5149309	0.27228993	0.27499968	0.21936014	0.29115573	0.17079258
ZBTB17	0.079826854	0.26357192	0.1345404	0.17795378	0.06814591	0.13241416	0.110168144
C1ORF64	0.003742946	0.010346611	0.0014208582	0.0	0.0	0.006694151	0.0048432546
RP11-5P18.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSPB7	0.0020154323	0.041386444	0.0	0.092369474	0.0	0.0044596405	0.0
CLCNKA	0.00028791893	0.0	0.0	0.0	0.0	0.0	0.0
CLCNKB	0.00028791893	0.0	0.0014208582	0.0	0.0	0.0	0.0
FAM131C	0.0028791893	0.0	0.0028417164	0.004016064	0.0	0.0014865467	0.0006604438
EPHA2	0.013528971	0.30614963	1.4235812	0.08361864	0.015093535	0.015043998	0.007703148
RP11-276H7.2	0.00028791893	0.0051733055	0.08273543	0.008032128	0.009259259	0.0029730934	0.00044029587
RP11-276H7.3	0.00028791893	0.024456296	0.11247756	0.0	0.0	0.0	0.0
ARHGEF19-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARHGEF19	0.052519634	0.21188976	0.120641895	0.1955389	0.037037037	0.053338055	0.044246014
RSG1	0.01909456	0.014808228	0.047943622	0.01379248	0.018518519	0.013278195	0.009419299
FBXO42	0.09876196	0.20473868	0.11035421	0.2413104	0.12821147	0.15628353	0.11896463
SZRD1	0.17898732	0.39014637	0.3162615	0.4048889	0.20193304	0.30911157	0.22444777
SPATA21	0.0057583787	0.0051733055	0.009728226	0.004016064	0.009259259	0.010405827	0.005928227
NECAP2	0.18865715	0.5514929	0.20556873	0.28461173	0.15903051	0.41127425	0.33260006
RP4-798A10.2	0.013888349	0.06640898	0.016977455	0.004016064	0.037037037	0.0332174	0.020451492
RP4-798A10.7	0.019262385	0.04319232	0.105135895	0.052132744	0.046296295	0.018455664	0.01717154
RP4-798A10.4	0.0011516757	0.020693222	0.0042625745	0.0	0.0	0.0	0.00022014794
RP5-875O13.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM231C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NBPF1	0.020731129	0.11267524	0.25465783	0.17771286	0.027777778	0.06386799	0.01618894
RP5-1182A14.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP1-163M9.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM231A	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP1-163M9.7	0.00057583785	0.0	0.0028417164	0.0	0.0	0.0029730934	0.00022014794
RP5-1182A14.7	0.00028791893	0.0	0.0	0.0	0.0	0.0	0.0
CROCC	0.033439662	0.21393166	0.06493197	0.25996128	0.052241005	0.03963482	0.0591282
RP11-108M9.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-108M9.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-108M9.3	0.0	0.0051733055	0.0	0.004016064	0.0	0.0	0.0
RP11-108M9.4	0.048487507	0.38504145	0.2399607	0.25342214	0.08060239	0.18475199	0.046002664
RP11-108M9.6	0.04629597	0.07973859	0.08890826	0.041237265	0.0	0.034195796	0.038249932
MFAP2	0.0071042427	0.20515536	0.013078497	1.5076336	0.0	0.002455469	0.0010362535
RP1-37C10.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATP13A2	0.050467663	0.3062512	0.2479624	0.10082492	0.037037037	0.08841333	0.06754754
SDHB	0.21466225	0.46350744	0.9589151	0.40962872	0.17481595	0.49468854	0.24964958
PADI2	0.006089857	0.014643474	0.37406173	0.004016064	0.046296295	0.1393472	0.0018743158
RP11-380J14.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-380J14.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PADI1	0.0	0.0	0.0014208582	0.0	0.0	0.0	0.0
PADI3	0.0	0.0	0.0014208582	0.0	0.0	0.0	0.0
PADI4	0.009816614	0.0	0.0014208582	0.0	0.06481481	0.02930216	0.017391687
AC004824.2	0.0020154323	0.0	0.0014208582	0.004016064	0.0	0.005946187	0.0030820712
PADI6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP1-20B21.4	0.00057583785	0.0	0.0042625745	0.004016064	0.0	0.0	0.0
RCC2	0.10768514	0.3442707	0.30512887	0.22046185	0.10964974	0.35301548	0.09443244
ARHGEF10L	0.0066800932	0.032097552	0.67669535	0.12546983	0.0	0.06543671	0.0024216273
RP11-473A10.2	0.0	0.0	0.0014208582	0.0	0.0	0.0	0.0
ACTL8	0.00028791893	0.0	0.0042625745	0.0	0.0	0.0014865467	0.00022014794
RP11-174G17.2	0.0	0.0	0.0014208582	0.0	0.0	0.0	0.0
IGSF21	0.00028791893	0.0	0.0014208582	0.004016064	0.0	0.020811655	0.00044029587
RP11-174G17	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-422P22.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KLHDC7A	0.0025912703	0.010346611	0.011547676	0.0	0.009259259	0.0044596405	0.0037425149
PAX7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TAS1R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP13-279N23.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH4A1	0.011203362	0.09416227	0.074153975	0.06827309	0.046296295	0.03539581	0.0048432546
IFFO2	0.047048513	0.1204446	0.037260752	0.04897214	0.10185185	0.102461666	0.071798876
UBR4	0.1109317	0.39739838	0.30687225	0.31701344	0.1807462	0.22781226	0.183269
RP1-43E13.2	0.080921106	0.10807789	0.04027779	0.053303607	0.018518519	0.041659188	0.020141615
EMC1	0.06772983	0.18970796	0.1638096	0.29464254	0.0605515	0.12268617	0.081027746
MRTO4	0.12751848	0.33861983	0.309652	0.35891294	0.054176565	0.21307915	0.14960948
AKR7A3	0.0100662075	0.011078154	2.2151945	0.015514198	0.007028335	0.012276832	0.00671341
AKR7A2	0.18293197	0.38176474	1.0595922	0.66778576	0.11265975	0.3468892	0.22290753
PQLC2	0.068713404	0.11249827	0.23119982	0.20415255	0.009259259	0.109056674	0.028404396
CAPZB	0.31894112	0.7363521	0.617821	0.9627462	0.26746494	0.8682324	0.6953191
RP5-1056L3.1	0.0	0.0051733055	0.0	0.0	0.0	0.0014865467	0.0011007397
MINOS1	0.27148154	0.7295682	1.1268755	1.0176454	0.39327183	0.6552922	0.47451478
MINOS1-NBL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NBL1	0.026931064	0.47964045	1.2482666	2.7599049	0.06570664	0.062037922	0.09399858
HTR6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMCO4	0.085493594	0.109059	0.19616848	0.09771889	0.009259259	0.105767705	0.085603006
RNF186	0.007004631	0.003826104	1.1329294	0.004016064	0.0	0.010945209	0.004825476
RP11-91K11.2	0.0	0.0	0.04120489	0.0	0.0	0.0	0.0
OTUD3	0.037223645	0.099775106	0.18349646	0.06834366	0.018518519	0.05798382	0.042194247
PLA2G2E	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLA2G2A	0.030419717	0.020855052	1.4268888	0.3659863	0.038790677	0.1401169	0.025854856
PLA2G5	0.0014395947	0.010346611	0.0014208582	0.12851405	0.0	0.0	0.00044029587
PLA2G2D	0.045512237	0.019861257	0.01815802	0.012048192	0.027777778	0.059673805	0.0055036987
PLA2G2F	0.0	0.0	0.0014208582	0.0	0.0	0.0	0.00022014794
RP3-340N1.2	0.0	0.0	0.0	0.0	0.0	0.0044596405	0.00022014794
PLA2G2C	0.0036251708	0.0	0.003456644	0.004016064	0.0	0.0044596405	0.0061641424
UBXN10-AS1	0.020858105	0.010872133	0.009879042	0.07270981	0.110997744	0.03576993	0.07214166
UBXN10	0.005869543	0.010346611	0.09382958	0.016064256	0.055555556	0.0074327337	0.003522367
RP3-340N1.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VWA5B1	0.0020154323	0.0	0.0014208582	0.004016064	0.0	0.0	0.0006604438
RP4-745E8.2	0.0011516757	0.0	0.0	0.0	0.0	0.0	0.009686509
LINC01141	0.00028791893	0.0	0.0	0.0	0.0	0.0	0.0
RP4-749H3.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAMK2N1	0.0147240935	0.056434944	1.7521242	0.46877638	0.018518519	0.030231463	0.026890164
MUL1	0.09113667	0.3033679	0.12275995	0.26026833	0.08844775	0.08803391	0.07410711
FAM43B	0.0	0.0	0.0028417164	0.008032128	0.0	0.0	0.0
CDA	0.0052301358	0.8072372	0.7981129	0.04648333	0.017495293	0.07713522	0.005035524
PINK1	0.110008284	0.9116296	0.4489354	0.32309002	0.073695086	0.0908212	0.046445332
PINK1-AS	0.010258096	0.041023172	0.039438862	0.041547496	0.009259259	0.025271295	0.01049796
DDOST	0.43324846	0.40775427	0.5321044	0.56457126	0.2664698	0.38133442	0.24050246
KIF17	0.0028778925	0.56498617	0.0024938716	0.008032128	0.009259259	0.14467975	0.00044029587
SH2D5	0.0	0.0	0.007104291	0.0	0.0	0.0	0.0
RP5-930J4.2	0.00086375675	0.0	0.0014208582	0.0	0.0	0.0029730934	0.0
HP1BP3	0.30008808	0.7511481	0.49649397	0.70656145	0.31406245	0.42792153	0.44771412
EIF4G3	0.14255986	0.5637279	0.2479495	0.37362346	0.14223868	0.2909003	0.13748051
ECE1	0.10873585	1.7603279	0.2335062	0.55385494	0.057603903	0.07419584	0.084941
RP3-329E20.2	0.0	0.015519917	0.0014208582	0.008032128	0.0	0.0	0.00044029587
RP5-1071N3.1	0.012668433	0.0	0.0038217467	0.0	0.0	0.008919281	0.0028619233
RP11-293F5.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NBPF3	0.013737222	0.073187605	0.03818451	0.1641367	0.037037037	0.024667058	0.01770561
ALPL	0.014194695	0.54455644	0.0014208582	0.65900564	0.0	0.0014865467	0.0015410356
RP11-63N8.3	0.0	0.0051733055	0.0	0.0	0.0	0.0	0.0
RAP1GAP	0.005747669	0.0	0.5714744	0.008032128	0.0	0.010129327	0.0024216273
USP48	0.3082089	0.38015592	0.25179756	0.2763645	0.23140901	0.22587325	0.20809609
LDLRAD2	0.028585883	0.11329702	0.0076917154	0.02008032	0.009259259	0.0074327337	0.0013208876
HSPG2	0.03806621	4.2874975	0.15225534	0.83947784	0.04507006	0.026345346	0.015796341
CELA3B	0.0011516757	0.0	0.118042186	0.0	0.0	0.0	0.00022014794
CELA3A	0.0	0.0	0.008525149	0.0	0.0	0.0	0.0
RP1-224A6.3	0.017619146	0.04655975	0.02186323	0.012048192	0.009259259	0.020562664	0.0090260655
LINC00339	0.09277245	0.24644952	0.093126595	0.14470989	0.05021442	0.13895226	0.12334693
CDC42	0.4118189	0.96136695	0.73891026	0.6813016	0.65324765	0.9896868	0.7490551
RP1-224A6.9	0.0025912703	0.004861588	0.012578862	0.0	0.0	0.0044596405	0.0024216273
WNT4	0.0076399497	0.0	0.06795399	0.48192772	0.0	0.0	0.0015410356
ZBTB40	0.102363564	0.12951542	0.093136325	0.11538278	0.053039156	0.07969179	0.08954689
EPHA8	0.00057583785	0.0	0.0028417164	0.004016064	0.0	0.0	0.0
C1QA	0.037332926	0.05768969	0.019841997	0.053916886	0.05323611	2.3008912	0.027029768
C1QC	0.021942822	0.02526409	0.01715196	0.031957924	0.029121798	2.0345428	0.017769942
C1QB	0.031427175	0.05042432	0.021231715	0.04012554	0.0567866	2.0922449	0.021253448
EPHB2	0.01446014	0.067219645	1.0585063	0.13425092	0.0	0.107397586	0.012755441
RP11-69E9.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LACTBL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C1ORF234	0.00057583785	0.0051733055	0.0	0.004016064	0.0	0.0	0.00044029587
KDM1A	0.06498385	0.29261222	0.3631429	0.2708386	0.08741608	0.15375869	0.07143088
RP1-184J9.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LUZP1	0.08519522	1.167102	0.6184959	0.39554814	0.14794692	0.22193946	0.26262453
HTR1D	0.0011516757	0.0051733055	0.11277978	0.0	0.0	0.0014865467	0.00022014794
LINC01355	0.02597253	0.18092878	0.046106502	0.2154918	0.027777778	0.022952395	0.018310692
HNRNPR	0.28857398	0.62900937	0.5255595	0.60217106	0.33958003	0.43863186	0.40264836
ZNF436	0.009273231	0.42423138	0.07344651	0.098743476	0.009259259	0.01703118	0.011624747
ZNF436-AS1	0.018018767	0.069330476	0.050774615	0.0958991	0.009259259	0.011734966	0.008477783
RP5-1057J7.7	0.00028791893	0.0051733055	0.041098565	0.004016064	0.0	0.0	0.0006604438
TCEA3	0.024680765	0.12906577	1.6331308	0.25061855	0.0167715	0.029359438	0.05023518
ASAP3	0.0020115012	0.2034306	0.085403085	0.14278366	0.0	0.0014865467	0.0
E2F2	0.019393643	0.020693222	0.18964471	0.016064256	0.0	0.0115544805	0.015107997
RP1-150O5.3	0.014971784	0.010346611	0.013446464	0.0	0.0	0.0	0.0019813315
ID3	0.22072035	2.4147723	0.8803033	1.0449011	0.03130325	0.1795119	0.08413075
MDS2	0.061001454	0.0051733055	0.006799092	0.012048192	0.0	0.013544399	0.074959174
RPL11	2.6770513	2.6679885	2.516876	2.6511474	2.60687	2.7973666	3.1899211
TCEB3	0.15011086	0.36941174	0.18199307	0.26706713	0.06745111	0.22678247	0.12557691
TCEB3-AS1	0.117487215	0.10750996	0.08050633	0.11484542	0.026205087	0.06441676	0.07955109
PITHD1	0.21641587	0.36990783	0.27925655	0.3102268	0.20357049	0.25944385	0.35538054
LYPLA2	0.13674144	0.36411253	0.42288053	0.20020418	0.1185394	0.1822543	0.21450643
GALE	0.055053882	0.19478475	0.9797718	0.07312826	0.10289376	0.11536643	0.057843667
HMGCL	0.14310555	0.37950048	0.39368957	0.32558152	0.17122236	0.22947343	0.19574574
FUCA1	0.07660689	0.20947367	0.87636805	0.17922148	0.10198621	0.53623545	0.06440916
CNR2	0.10450246	0.022026295	0.019767694	0.027466929	0.015742388	0.033158354	0.0213951
RP11-4M23.3	0.0011516757	0.0	0.0014208582	0.0	0.0	0.0	0.00022014794
PNRC2	0.2779655	0.41574785	0.50471795	0.42284396	0.3396155	0.48779836	0.46947676
SRSF10	0.34934622	0.5930682	0.441954	0.4898968	0.35349202	0.42969915	0.46378338
RP11-293P20.2	0.0	0.0051733055	0.03267974	0.004016064	0.0	0.0	0.0
MYOM3	0.004793944	0.06725297	0.08593809	0.004016064	0.0	0.013375684	0.0074850298
RP11-293P20.4	0.00028791893	0.0051733055	0.0014208582	0.0	0.0	0.0	0.0
IL22RA1	0.0025982459	0.0	0.38677362	0.0	0.0	0.0057053166	0.00088059175
IFNLR1	0.07614984	0.0028877847	0.16069387	0.011994171	0.0	0.012916528	0.008101776
RP11-10N16.2	0.00028791893	0.0	0.0	0.0	0.0	0.0	0.0
RP11-10N16.3	0.00028791893	0.0	0.0	0.0	0.0	0.0	0.0
GRHL3	0.0020154323	0.0	0.007104291	0.004016064	0.0	0.0	0.00022014794
STPG1	0.08859512	0.18584068	0.20228535	0.094624616	0.037037037	0.03077481	0.048394233
NIPAL3	0.11223125	0.2795286	0.15529633	0.087214895	0.079527855	0.10335023	0.18240698
RCAN3	0.13450906	0.09692245	0.11172283	0.10502695	0.16079266	0.143958	0.4763277
RP4-594I10.3	0.0803079	0.032458205	0.057296667	0.074405454	0.08157578	0.06853316	0.33035564
NCMAP	0.072574764	0.08547001	0.11582951	0.043240845	0.015129005	0.06661204	0.056751817
SRRM1	0.3667572	0.7016289	0.6356381	0.5095824	0.51638395	0.6318246	0.5909142
CLIC4	0.2837847	2.1048377	0.019817997	1.1782273	0.09086771	0.18639667	0.01231205
RUNX3	0.14843455	0.08034302	0.06258792	0.06357191	0.22027594	0.36281013	0.54960686
RP11-84D1.1	0.00028791893	0.0	0.0014208582	0.0	0.0	0.0	0.0013208876
RP11-84D1.2	0.00057583785	0.0	0.0	0.0	0.0	0.008919281	0.0037425149
RP4-799D16.1	0.0	0.0	0.0014208582	0.0	0.0	0.0044596405	0.0013208876
RP4-706G24.1	0.0020154323	0.0051733055	0.0	0.008032128	0.0	0.0044596405	0.0024216273
SYF2	0.41355875	0.8092814	0.59486616	0.57406783	0.4378912	0.50934607	0.5206223
RSRP1	0.58743936	0.63539493	0.5660463	0.54145795	0.67630607	0.631954	0.84423536
RP3-465N24.6	0.004318784	0.010346611	0.016173257	0.004016064	0.0	0.005946187	0.003302219
RHD	0.0062498595	0.0035242166	0.0028417164	0.0058612106	0.018518519	0.008919281	0.0057238466
TMEM50A	0.32639515	1.230572	0.63736385	0.9814862	0.38495266	0.65343684	0.51200354
RHCE	0.008637568	0.015519917	0.0112096025	0.0073819556	0.0	0.0044596405	0.0019813315
TMEM57	0.16930854	0.4275619	0.27784726	0.18690515	0.096440084	0.19568054	0.15345664
LDLRAP1	0.09992182	0.18178901	0.15255702	0.13912256	0.081788704	0.06482432	0.28442383
RP11-70P17.1	0.040098317	0.04745084	0.02240232	0.031781618	0.009259259	0.0042095543	0.021793725
MAN1C1	0.022240432	0.32118568	0.02072509	0.5334674	0.06389713	0.057163097	0.09079469
RP1-187B23.1	0.03559944	0.11448325	0.020194223	0.09312527	0.044204105	0.04222024	0.15733477
SEPN1	0.027319012	1.3153893	0.17442392	0.47186226	0.07379729	0.1805163	0.052601457
RP1-317E23.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP1-317E23.3	0.01754416	0.010346611	0.033698235	0.012048192	0.0	0.008919281	0.012548433
MTFR1L	0.103002734	0.3008822	0.31162712	0.4570957	0.23025802	0.19113387	0.11450625
RP1-317E23.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AUNIP	0.004893993	0.0051733055	0.073192134	0.014189802	0.0	0.029577032	0.004819582
RP1-125I3.2	0.0075347167	0.0043502655	0.015900653	0.004016064	0.0	0.031217482	0.0037425149
PAQR7	0.02076467	0.12142814	0.1283401	0.15473755	0.046296295	0.11814895	0.011715105
STMN1	0.17924605	0.76277596	0.6149916	0.4899809	1.0950723	0.38103116	0.24114703
PAFAH2	0.037787884	0.08295796	0.39404365	0.10814703	0.074074075	0.087969996	0.070751056
EXTL1	0.0014395947	0.0	0.0014208582	0.012048192	0.009259259	0.0044596405	0.0015410356
SLC30A2	0.018064197	0.04464376	0.0350029	0.044121746	0.083333336	0.024308959	0.017658278
TRIM63	0.0031671082	0.0	0.012787724	0.016064256	0.09259259	0.0014865467	0.00044029587
PDIK1L	0.05495209	0.12441866	0.15840346	0.06126242	0.046296295	0.049450178	0.036591146
FAM110D	0.009619099	1.8663765	0.015355371	0.008032128	0.018518519	0.0065441285	0.008805918
RP11-96L14.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-96L14.7	0.0023033514	0.010346611	0.011366866	0.008032128	0.0	0.005946187	0.0013208876
ZNF593	0.35714906	0.4609557	0.88779217	0.40638342	0.16082422	0.29104975	0.12992811
CNKSR1	0.1574605	0.019797793	0.526267	0.009167507	0.0	0.017790701	0.011663651
CATSPER4	0.0	0.0	0.0014208582	0.0	0.0	0.0	0.0
CEP85	0.021317843	0.05569201	0.10675493	0.011942228	0.037037037	0.06628505	0.025648668
SH3BGRL3	0.64340824	1.15892	1.0147656	0.7491097	0.9639618	1.4011072	1.2841588
UBXN11	0.08896052	0.17506087	0.12147549	0.089447744	0.20346983	0.31822494	0.1777939
CD52	0.85222864	0.22167702	0.16175668	0.1874022	0.723423	0.8620196	1.2979007
AIM1L	0.006614821	0.0	0.12256855	0.0	0.0	0.0014865467	0.0090260655
ZNF683	0.017966505	0.019454688	0.005241335	0.018274026	0.009259259	0.005688271	0.090353794
LIN28A	0.010447999	0.025131514	0.012909275	0.008032128	0.009259259	0.010405827	0.008805918
DHDDS	0.1226196	0.2300866	0.30542195	0.18253876	0.100787036	0.13483384	0.08946358
RP3-476K8.3	0.0	0.0	0.0	0.0	0.0	0.0014865467	0.0013208876
HMGN2	0.5255306	0.6489699	0.8711399	1.0298402	0.62704957	0.8403484	0.7178722
RPS6KA1	0.087264754	0.0817671	0.49560592	0.033653278	0.07806703	0.3803826	0.15807237
RP5-968P14.2	0.0017275135	0.020693222	0.018471157	0.0	0.0	0.008919281	0.0024216273
ARID1A	0.17400835	0.44619566	0.2955251	0.28684884	0.2327497	0.38352412	0.29619008
PIGV	0.050572295	0.099482365	0.13918318	0.14430611	0.11342854	0.10619764	0.11871089
ZDHHC18	0.08132743	0.18264097	0.101042435	0.11335964	0.057742424	0.17913337	0.14065434
SFN	0.013632241	0.006655902	2.1147287	0.012094248	0.008804711	0.013118215	0.0086645475
GPN2	0.123686396	0.2632926	0.22214805	0.1793031	0.06339716	0.15492447	0.1380338
RP1-50O24.6	0.00028791893	0.0	0.0014208582	0.0	0.0	0.0	0.00044029587
GPATCH3	0.072122455	0.14937611	0.12337501	0.13681814	0.05513662	0.13204943	0.06803688
NUDC	0.2984719	0.75001526	0.48121879	0.6301251	0.32917818	0.39806733	0.36521545
NR0B2	0.00086375675	0.0	0.38084817	0.0	0.0	0.0033612442	0.00022014794
KDF1	0.009786264	0.0	0.52348465	0.007998361	0.009259259	0.0056848596	0.0059439945
TRNP1	0.00057583785	0.025866529	0.04670852	0.051079016	0.0	0.0029730934	0.00022014794
FAM46B	0.00057583785	0.010346611	0.114385486	0.07630522	0.0	0.019325107	0.00022014794
AL137860.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC9A1	0.045622636	0.22113356	0.39527532	0.22546402	0.11111111	0.08264713	0.077644244
RP11-40H20.4	0.00057583785	0.0	0.0014208582	0.0	0.0	0.0	0.0006604438
WDTC1	0.083589956	0.19894658	0.20273466	0.19343634	0.08015733	0.18245798	0.10210515
TMEM222	0.11882308	0.30608955	0.21738406	0.37504193	0.08495977	0.11007842	0.14756794
SYTL1	0.3244979	0.055452112	0.09571822	0.04904576	0.14425084	0.11994158	0.27668986
MAP3K6	0.052736897	0.6812956	0.08651635	0.21667913	0.009259259	0.06409895	0.06391656
FCN3	0.0030715102	0.80367154	0.0014208582	0.0028281834	0.0	0.0029730934	0.0
CD164L2	0.0017275135	0.0	0.01562944	0.0	0.0	0.0029730934	0.00088059175
GPR3	0.0014395947	0.066977985	0.023477212	0.02008032	0.0	0.0074327337	0.0019813315
WASF2	0.2461764	1.3134611	0.47784463	0.72680604	0.30865073	0.6243773	0.3506181
RP4-752I6.1	0.0011516757	0.0	0.008525149	0.0	0.0	0.0	0.0013208876
RP1-159A19.4	0.0023033514	0.010346611	0.014604608	0.016064256	0.009259259	0.0074327337	0.011667841
AHDC1	0.040456396	0.42752206	0.07822251	0.2804761	0.055555556	0.082005516	0.050141595
FGR	0.04552738	0.15938444	0.008392363	0.0080348635	0.042573888	0.94743	0.055715602
RP11-288L9.1	0.0017275135	0.010346611	0.0026493897	0.02008032	0.0	0.0044596405	0.0026417752
IFI6	0.20072317	1.2315394	0.43818825	0.6597381	0.17479631	0.47642782	0.27240267
RP11-288L9.4	0.00028791893	0.0051733055	0.0042625745	0.0	0.0	0.0014865467	0.00022014794
FAM76A	0.09517711	0.27166128	0.13468188	0.36961117	0.1207284	0.14060256	0.15797463
STX12	0.18501745	0.6765664	0.37878564	0.5218616	0.10358162	0.43323097	0.1503405
PPP1R8	0.13645957	0.33031905	0.2221789	0.32680586	0.08261637	0.21105237	0.18147407
AL109927.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THEMIS2	0.42210856	0.08106622	0.02515351	0.10799016	0.080882624	0.99907184	0.057084844
RPA2	0.26149648	0.29848596	0.15353946	0.3414257	0.22492181	0.29582515	0.315338
SMPDL3B	0.16863023	0.03332468	0.5523962	0.0036497745	0.0	0.012172582	0.0017360119
RP11-460I13.2	0.0011516757	0.0	0.008525149	0.0	0.0	0.0029730934	0.00044029587
XKR8	0.10321842	0.14226916	0.074764386	0.15089533	0.009259259	0.1360434	0.07000018
EYA3	0.09213326	0.3045574	0.18573111	0.19714683	0.07635635	0.17262942	0.11080464
PTAFR	0.034124203	0.5664463	0.027692966	0.035654124	0.319182	0.75250405	0.021732682
DNAJC8	0.28839958	0.7759449	0.404991	0.6490957	0.3187981	0.46203324	0.42932546
ATPIF1	0.48428372	0.8597819	1.4968057	0.61343765	0.47743106	0.64413863	0.60600966
RP5-1092A3.4	0.08213042	0.033942297	0.051533762	0.078391984	0.018518519	0.044015005	0.060950305
RP5-1092A3.5	0.0025912703	0.0	0.0014208582	0.0	0.0	0.0014865467	0.0026417752
SESN2	0.07717994	0.08262975	0.1328809	0.0957852	0.03747929	0.24311535	0.16483773
MED18	0.028328704	0.13263075	0.14248808	0.080168314	0.0	0.06424485	0.03360104
PHACTR4	0.13480562	0.8007703	0.37116483	0.29694316	0.45867604	0.24714915	0.21047868
