gene	Epithelial	Fibroblast	Myeloid	T_NK	B_Plasma	Endothelial	Mast	Stromal_other
NEK1	0.125188	0.3043599	0.137101	0.1417391	0.12383327	0.24953637	0.19053164	0.2867195
NEK10	0.020290479	0.014118705	0.03854376	0.04792747	0.01322996	0.02734819	0.028726544	0.0053390283
NEK11	0.074043155	0.10731062	0.029612418	0.01937313	0.016994357	0.112122804	0.014231499	0.03677234
NEK2	0.29780975	0.027615327	0.020501202	0.018686872	0.022574382	0.022608357	0.009373463	0.026327552
NEK3	0.42410043	0.21482694	0.17469373	0.027677843	0.043720122	0.50240475	0.07344484	0.20406176
NEK4	0.15746194	0.14143884	0.11385907	0.07077561	0.08696763	0.14810987	0.043320384	0.09996843
NEK6	0.31526256	0.31709504	0.2939564	0.026444957	0.12898417	0.12518372	0.18952256	0.37279415
NEK7	0.17318866	0.2852777	0.25858116	0.21594024	0.102212235	0.38218638	0.14778244	0.24056977
NEK8	0.1402475	0.09073994	0.057075568	0.08073826	0.19709364	0.096243426	0.121792465	0.15048821
NEK9	0.15485723	0.31031016	0.21478301	0.117294416	0.08033574	0.3507973	0.10340587	0.15941349
NELFA	0.2568351	0.21513093	0.14581671	0.15446171	0.120150566	0.27093458	0.08086947	0.26251534
NELFB	0.38040996	0.23725656	0.18321607	0.10850528	0.09641114	0.37612838	0.0724164	0.2128103
NELFCD	0.28581136	0.36068904	0.17454535	0.24587211	0.19746667	0.34479356	0.11265973	0.33914408
NELFE	0.53231484	0.48134625	0.32338044	0.25851068	0.28583926	0.56518155	0.21380252	0.5814739
NELL1	0.0007104291	0.04100322	0.0	0.0	0.0	0.0	0.0	0.0
NELL2	0.032784954	0.0045088404	0.011930361	0.20825034	0.015230615	0.005730003	0.006297667	0.0070861303
NEMF	0.3748706	0.49393204	0.36632246	0.33779043	0.26195958	0.625288	0.32410163	0.54696363
NENF	0.7115319	1.216732	0.58579874	0.26571667	0.46972835	0.69414544	0.4169381	0.9160575
NEO1	0.58284956	0.50806355	0.06493221	0.04825025	0.024353053	0.045722224	0.112635136	0.09545524
NES	0.008690951	0.72614074	0.010113141	0.004668436	0.014091477	1.7478826	0.0028208902	1.0360019
NET1	1.0335982	0.14251204	0.32376644	0.034012035	0.0817386	0.3991184	0.07792111	0.20756239
NETO1	0.0	0.0	0.00074327335	0.0003302219	0.007167726	0.0025866528	0.0	0.0
NETO2	0.13101241	0.019139467	0.1962536	0.046431743	0.061471723	0.2314463	0.004587897	0.0096149305
NEU1	0.2696293	0.4701597	0.280563	0.25049374	0.35603416	0.4413222	0.3689526	0.5022953
NEU3	0.03808291	0.03070924	0.08058569	0.023460433	0.03931388	0.047679722	0.033470377	0.0053390283
NEU4	0.567466	0.00215143	0.07895763	0.009340204	0.008058906	0.009533672	0.061198205	0.0072815698
NEURL	0.40393376	0.01714355	0.13085075	0.035167534	0.018315263	0.03637324	0.030720877	0.012547531
NEURL1B	0.38965267	0.21930145	0.012697693	0.0045033805	0.008605504	1.1988926	0.011156793	0.7052587
NEURL2	0.07425617	0.11817142	0.042963915	0.013078745	0.05483178	0.07313672	0.008424696	0.094200894
NEURL4	0.11284233	0.05183333	0.04565608	0.020011066	0.024502851	0.08186796	0.0009487666	0.024169812
NEUROD1	0.058714584	0.0064737177	0.008283054	0.0045883623	0.010798129	0.013241251	0.009373463	0.0053390283
NEUROD2	0.07772389	0.06163562	0.037605096	0.024867332	0.04471827	0.049751565	0.024325322	0.042712227
NEUROG3	0.016244218	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NEXN	0.06341019	1.9557152	0.034451786	0.013759006	0.027318452	0.10818816	0.022640197	0.53897077
NEXN-AS1	0.0021171905	0.05770906	0.0027096265	0.0034876224	0.004009552	0.004813246	0.004743833	0.010678057
NF1	0.298971	0.54769516	0.25913465	0.14082667	0.13374645	0.38796633	0.10544692	0.5020717
NF2	0.16989121	0.22525312	0.17235644	0.15542002	0.09151946	0.20971853	0.06818306	0.155528
NFAM1	0.03289839	0.022911038	0.39160335	0.09650417	0.012724446	0.034257982	0.035341494	0.0
NFASC	0.06279103	0.58541214	0.01853931	0.018529851	0.021801159	0.16812053	0.018746926	0.6717528
NFAT5	0.1934481	0.34409565	0.19360137	0.20542002	0.139638	0.5538596	0.2391944	0.15247792
NFATC1	0.027835764	0.22051468	0.19182189	0.2421318	0.14768723	0.42815036	0.17138813	0.1123445
NFATC2	0.05649607	0.22283518	0.25173342	0.28397584	0.106075495	0.33661625	0.12159829	0.15616812
NFATC2IP	0.38161892	0.29567844	0.29863918	0.2613818	0.179038	0.44931886	0.19435516	0.24687798
NFATC3	0.22371031	0.18421571	0.18773097	0.25075755	0.14749154	0.28749135	0.1583135	0.10292549
NFATC4	0.03874127	0.6287199	0.004821694	0.0015184617	0.016883409	0.08917949	0.0009487666	0.4539363
NFE2	0.0007104291	0.0	0.110966876	0.0007283254	0.0011581875	0.0	0.03889943	0.0
NFE2L1	0.5182039	0.41632503	0.20504984	0.0723889	0.1203659	0.89557564	0.08300294	0.32539424
NFE2L2	0.45178348	0.7650077	0.7591666	0.43309736	0.2808596	0.62413085	0.8252621	0.79056424
NFE2L3	0.2517989	0.12660192	0.29729837	0.06330161	0.101508915	0.21029022	0.28520823	0.06475678
NFIA	0.45163476	1.5895904	0.08460839	0.05852202	0.02666817	1.3577739	0.21060461	0.5467543
NFIB	0.6654614	0.7285967	0.021141382	0.008837945	0.018678948	3.3011723	0.010134248	0.615336
NFIC	0.33324325	1.528201	0.31636968	0.12864292	0.088390395	0.9702432	0.11768308	0.8333579
NFIL3	0.15580177	0.17357047	0.49727616	0.07596719	0.07961072	0.119270906	0.10840072	0.12572959
NFIX	0.40305257	0.7434597	0.044409253	0.0077079334	0.017354604	0.2555022	0.019985829	0.33152813
NFKB1	0.23865506	0.2563694	0.6579836	0.25074312	0.17156838	0.3459925	0.534357	0.15964812
NFKB2	0.15161347	0.17681646	0.28181434	0.33823538	0.27946144	0.30418307	0.34157273	0.15659559
NFKBIA	0.67739415	0.94126844	1.1996753	1.1491437	0.8416018	1.1263607	2.1066847	0.85412365
NFKBIB	0.2541375	0.19409439	0.21339893	0.22449902	0.19329742	0.26413062	0.30732298	0.119833015
NFKBID	0.049129967	0.07804205	0.57596135	0.25453955	0.33720547	0.15387407	0.53678495	0.05448086
NFKBIE	0.15685214	0.1794881	0.54134285	0.10363349	0.207772	0.21154541	0.17214677	0.1419317
NFKBIL1	0.28731656	0.40188253	0.19414377	0.11437112	0.14074084	0.41874292	0.123539366	0.37595886
NFKBIZ	0.31714523	0.36334085	0.72641706	0.5217688	0.24448228	0.5040458	1.2736948	0.6614899
NFRKB	0.17184976	0.16677678	0.100910544	0.15107283	0.072402254	0.2089886	0.06595098	0.19064038
NFS1	0.275734	0.1931128	0.09657934	0.082846224	0.0628843	0.19523688	0.04340735	0.15189953
NFU1	0.44325775	0.45017648	0.25644663	0.24542719	0.23767847	0.51983505	0.2905393	0.50318646
NFX1	0.21734133	0.21884815	0.16226977	0.15130854	0.20098017	0.25797522	0.11911014	0.17462327
NFXL1	0.14384186	0.13127208	0.083606824	0.06022576	0.10332776	0.12207422	0.047734465	0.11163185
NFYA	0.12304857	0.09076604	0.088676855	0.113475755	0.07188749	0.16443168	0.09128914	0.0953039
NFYB	0.25265726	0.37377185	0.15409863	0.20148179	0.18003447	0.35952207	0.20091054	0.3087465
NFYC	0.2666573	0.34424973	0.29585367	0.22558147	0.19513017	0.38961983	0.1701829	0.28346646
NGDN	0.2322464	0.34049794	0.17352442	0.3126396	0.21444708	0.41147134	0.30703223	0.49854228
NGEF	0.46624374	0.004581614	0.005884279	0.001529176	0.0019193138	0.046187453	0.0028463	0.0
NGF	0.0006604544	0.15303752	0.0014865467	0.00011007397	0.00086375675	0.0051733055	0.0046296297	0.026695142
NGFR	0.0022847762	0.2113177	0.01312331	0.0050320867	0.0059250775	0.008117614	0.008424696	1.4468766
NGFRAP1	0.553298	2.328546	0.18372166	0.12615225	0.058447175	1.3596926	0.27366185	1.6316884
NGLY1	0.23113617	0.15715878	0.25741452	0.20916918	0.39500314	0.29277205	0.14248756	0.121753305
NGRN	0.11302045	0.14534436	0.051805966	0.046928048	0.042170245	0.18700944	0.038328413	0.12080938
NHEJ1	0.026400153	0.005297294	0.00247615	0.0008687321	0.0011434264	0.007399899	0.0	0.0
NHLH1	0.016285097	0.0024351086	0.0036992296	0.0012235076	0.0037557394	0.020935751	0.0	0.0
NHLRC1	0.0799471	0.021400971	0.02036684	0.0021345657	0.0016225788	0.020216161	0.0075901328	0.028984038
NHLRC2	0.18428165	0.3286854	0.15389472	0.07304966	0.07290928	0.32186258	0.07601811	0.14801274
NHLRC3	0.22419748	0.41536158	0.37262893	0.2718103	0.2479959	0.42769745	0.22375602	0.32921112
NHLRC4	0.0033163442	0.09844228	0.020449825	0.0203894	0.03372071	0.048472144	0.023490759	0.05275327
NHP2	0.7568157	0.5962161	0.46988422	0.41586918	0.39155054	0.7347679	0.32821965	0.5290207
NHP2L1	0.8462624	0.9016852	0.60573155	0.71283424	0.84404874	1.2363963	0.59287304	0.74354905
NHS	0.101355165	0.17248605	0.03411065	0.005273246	0.0012209932	0.024456551	0.0	0.057033267
NHSL1	0.8045449	0.09226552	0.119827	0.0051800525	0.008366595	0.16412337	0.019250564	0.03876639
NHSL2	0.16216858	0.12095393	0.2765998	0.25914988	0.15232043	0.3061792	0.11543051	0.0053390283
NICN1	0.076924175	0.1637419	0.074573845	0.07540995	0.0736592	0.1647226	0.03945586	0.12462316
NID1	0.01501343	2.1814961	0.069949165	0.0054063164	0.011273536	0.5650913	0.013345974	0.7083516
NID2	0.069682896	0.508403	0.0040603876	0.0022447822	0.0058249654	0.24671605	0.0028463	0.5649954
NIF3L1	0.2759164	0.25354847	0.11802082	0.10094531	0.110193335	0.20043798	0.056580763	0.2969562
NIM1	0.0	0.016228912	0.0009853188	0.0008077653	0.0010355378	0.0057758954	0.0	0.18686599
NIN	0.08204238	0.19835219	0.32589313	0.25738737	0.19948806	0.2823501	0.11863074	0.23557693
NINJ1	0.1919591	0.5145285	1.0740714	0.25850943	0.15502618	0.37697303	0.28784055	0.47016677
NINJ2	0.05567333	0.11047199	0.3476709	0.1861304	0.08450772	0.28944582	0.023104519	0.023100162
NINL	0.05756081	0.22863185	0.017706877	0.012313481	0.021150287	0.09587678	0.0009487666	0.052880757
NIP7	0.26987118	0.25967374	0.14162348	0.21785086	0.14538461	0.36318797	0.14192057	0.2710765
NIPA1	0.16309729	0.048511855	0.051594704	0.07937124	0.07805738	0.18994914	0.044982277	0.06818628
NIPA2	0.36489213	0.28657174	0.224884	0.19065297	0.2684348	0.34353322	0.15934646	0.27536184
NIPAL1	0.636888	0.021306228	0.0133673325	0.015847735	0.0148369875	0.017468305	0.014666397	0.05059173
NIPAL2	0.3405657	0.15785007	0.10201961	0.022388551	0.06947095	0.25756234	0.010945852	0.042516984
NIPAL3	0.21178205	0.08429171	0.0799926	0.23543215	0.116173744	0.27193564	0.087375075	0.0656678
NIPAL4	0.0007104291	0.004570492	0.009165611	0.0023242473	0.0072201937	0.0	0.0	0.0
NIPBL	0.323542	0.40139723	0.345323	0.31103334	0.1943838	0.48940182	0.2508804	0.30570033
NIPSNAP1	0.38233066	0.14778149	0.09202869	0.17573553	0.100180656	0.16316819	0.08650051	0.072276995
NIPSNAP3A	0.5105245	0.31084675	0.42120308	0.11397371	0.093633294	0.42469907	0.37731856	0.23588216
NIPSNAP3B	0.0078361025	0.053162668	0.058405455	0.009609017	0.05793202	0.062329203	0.033470377	0.026695142
NISCH	0.19587053	0.27818865	0.35454863	0.15081461	0.09624995	0.29445985	0.11993195	0.22456329
NIT1	0.5015378	0.29019505	0.18522131	0.110799916	0.1109228	0.35155666	0.09487763	0.23235609
NIT2	0.44873163	0.4066379	0.27787876	0.18671608	0.177838	0.21941665	0.12703629	0.3907833
NKAIN2	0.020082444	0.0	0.00074327335	0.0	0.00028791893	0.0025866528	0.0	0.0
NKAIN3	0.0020924702	0.078309394	0.0032194231	0.0011070867	0.0020542531	0.00096264924	0.0	0.4911906
NKAIN4	0.0007104291	0.009140984	0.0	0.0	0.00047344877	0.0	0.0	0.021356113
NKAP	0.2737011	0.36194867	0.24171111	0.27856672	0.22447795	0.48391497	0.20871717	0.3489098
NKAPL	0.0033243683	0.09090279	0.09233011	0.004856783	0.013081942	0.16615859	0.019809894	0.11090899
NKD1	0.016363326	0.026082894	0.024942078	0.022706702	0.0052795955	0.005029989	0.018975332	0.025109444
NKD2	0.0018532965	0.3488983	0.0039040642	0.0009360459	0.0027027125	0.07546367	0.0	0.042712227
NKG7	0.013258372	0.026477968	0.10106512	0.8761486	0.03217302	0.029498257	0.13849121	0.010333062
NKIRAS1	0.07308086	0.14401662	0.10917437	0.06854904	0.084879935	0.14492595	0.06571336	0.07092021
NKIRAS2	0.20576185	0.27273226	0.22506821	0.15082344	0.12604558	0.418467	0.10703967	0.28615406
NKPD1	0.0014208582	0.0	0.0	0.0005749234	0.00282387	0.0	0.0	0.0
NKRF	0.10414192	0.08784409	0.121923834	0.12471564	0.10233693	0.11305721	0.060102325	0.106903076
NKTR	0.35762984	0.5501431	0.32389897	0.5349694	0.34414154	0.8131698	0.36660093	0.40733075
NKX2-2	0.04087305	0.0	0.00074327335	0.0006731378	0.0007613677	0.0	0.0	0.0
NKX2-3	0.0074044275	1.1659101	0.0043060235	0.0045680315	0.010088164	1.8677145	0.0025599673	0.37531707
NKX3-1	0.034979574	0.101307996	0.019636005	0.019181035	0.017240483	0.023346458	0.02064446	0.018997027
NKX3-2	0.0	0.039381098	0.0002463297	0.00013462755	0.00042637886	0.0028879477	0.0	0.0053390283
NKX6-3	0.0013781835	0.0	0.0	0.00011007397	0.0040504374	0.0	0.0	0.0
NLE1	0.18244934	0.12328062	0.058288395	0.06158959	0.07224768	0.13580729	0.03738639	0.08528842
NLGN1	0.0014208582	0.07292205	0.0012359328	0.00011007397	0.0008111873	0.0019252985	0.0	0.021356113
NLGN2	0.004847656	0.29631948	0.008831885	0.006453876	0.0044593206	0.18460643	0.006527163	0.20346713
NLGN3	0.0058419714	0.024905514	0.0004926594	0.002122306	0.0015753048	0.009685257	0.0	0.08008543
NLGN4X	0.002599724	0.5189515	0.004731697	0.0014373086	0.0052966895	0.04422426	0.0009487666	1.3225459
NLGN4Y	0.008561962	0.10926737	0.0034614687	0.0033094003	0.0027557625	0.2312149	0.0	0.010678057
NLK	0.16423813	0.0884853	0.11990231	0.048651487	0.068795435	0.3332934	0.058479734	0.0458079
NLN	0.3947723	0.088467404	0.17060411	0.019705124	0.0313362	0.13399382	0.02817788	0.14110425
NLRC4	0.0020923966	0.000640615	0.24196123	0.00075865816	0.003812811	0.0045119515	0.0046296297	0.0
NLRC5	0.19449818	0.08981082	0.12671977	0.24791917	0.10543965	0.29010043	0.062143266	0.096328534
NLRP1	0.017979061	0.30563492	0.1718409	0.22294661	0.12139116	0.46636033	0.045150243	0.41057986
NLRP11	0.0023214777	0.0	0.0037163668	0.00092969893	0.002580271	0.0	0.0	0.0
NLRP12	0.014278838	0.013330595	0.07962511	0.016059361	0.014673097	0.034506485	0.011156793	0.016017085
NLRP14	0.0	0.0	0.0	0.0	0.0032365	0.0	0.0	0.0
NLRP2	0.09156284	0.009938717	0.03795766	0.028097387	0.041451316	0.013106736	0.011270996	0.0053390283
NLRP3	0.01286415	0.01813401	0.858752	0.06096728	0.018826062	0.017704858	0.15132952	0.007461623
NLRP4	0.0	0.0	0.0	0.0	0.0034914217	0.0	0.0	0.0
NLRP7	0.0016891207	0.0038982127	0.003721494	0.0013462756	0.17359641	0.0035302257	0.0017322276	0.0
NLRP9	0.0015510074	0.0	0.00074327335	0.0	0.0	0.0	0.0	0.0
NLRX1	0.12609589	0.14864564	0.058820795	0.033059753	0.022263164	0.1750961	0.030132124	0.10202889
NMB	0.12654719	0.16545193	0.09760393	0.14180867	0.13607286	0.13305055	0.09913899	0.24319476
NMD3	0.2244125	0.33991423	0.2051861	0.20547663	0.19209138	0.32966882	0.24012254	0.41495112
NME1	0.72075117	0.50632715	0.34635887	0.1926384	0.4632538	0.49955153	0.17259511	0.31606197
NME1-NME2	0.19201845	0.08324316	0.058612313	0.028392114	0.045568738	0.11285016	0.04390603	0.13735478
NME2	0.30121392	0.21895033	0.18306631	0.050957754	0.10622667	0.18187465	0.035724323	0.06996405
NME3	0.5665511	0.8761035	0.41197163	0.35024816	0.3100316	0.78846043	0.2795639	0.75192374
NME4	0.35119122	0.8938602	0.3275653	0.14118783	0.297347	0.5420933	0.14798898	0.47041395
NME5	0.09062305	0.047082424	0.0018784781	0.0002692551	0.0036713288	0.121422574	0.0	0.040172465
NME6	0.23358366	0.21599449	0.13890594	0.14971218	0.103876516	0.2675231	0.09857038	0.16978303
NME7	0.15764663	0.34630567	0.07798238	0.18587115	0.08003234	0.27303892	0.16586477	0.3608926
NME8	0.0010050834	0.0	0.093726434	0.0049685254	0.012749912	0.0	0.037608054	0.0
NMI	0.36865816	0.272395	0.54212797	0.26642114	0.12721224	0.69594145	0.23628443	0.35938644
NMNAT1	0.2478894	0.18021539	0.116644934	0.088378124	0.07212998	0.2696509	0.07928184	0.13498697
NMNAT2	0.0007104291	0.0064511728	0.0	0.00011007397	0.00086375675	0.04265039	0.0	0.010678057
NMNAT3	0.19679993	0.27537665	0.06377491	0.015324084	0.02108084	0.13866633	0.039140426	0.14484516
NMRAL1	0.40528655	0.35707742	0.2163561	0.21552013	0.18264703	0.3079823	0.106283605	0.3001647
NMRK1	0.24433248	0.25870186	0.20434871	0.38531548	0.27011326	0.475946	0.09367257	0.2777001
NMT1	0.3004239	0.26291305	0.20830488	0.15953963	0.12758124	0.304368	0.115739465	0.26041937
NMT2	0.15883875	0.17393968	0.06191721	0.28181097	0.07383037	0.119941115	0.42882764	0.22039135
NMU	0.1318619	0.0026784483	0.0022298202	0.007994806	0.0036825691	0.003549302	0.0	0.016017085
NMUR1	0.005539467	0.18412	0.015322544	0.051199585	0.0062687956	0.0128226	0.045690138	0.061084904
NMUR2	0.013669224	0.0	0.00074327335	0.0	0.0	0.0025866528	0.0	0.0
NNMT	0.017734967	2.9133582	0.026997095	0.015346643	0.031815022	2.034235	0.028777298	1.9218198
NNT	0.2926969	0.22410606	0.18334797	0.15059026	0.111964345	0.21929553	0.11618159	0.19938423
NNT-AS1	0.21635228	0.32990083	0.12516278	0.13042355	0.11286366	0.350116	0.08959247	0.3136837
NOA1	0.30414614	0.26483378	0.17037445	0.18573621	0.17999224	0.22001559	0.08722105	0.15814887
NOB1	0.4006247	0.4201284	0.21499833	0.21892303	0.20015994	0.5359869	0.11556566	0.1905264
NOC2L	0.3489565	0.3969739	0.21191892	0.26252353	0.24897963	0.35603568	0.14569728	0.3195897
NOC3L	0.15763688	0.26357996	0.12709549	0.11481564	0.18305394	0.27238655	0.09084113	0.18679903
NOC4L	0.23741677	0.2487731	0.16299294	0.12094796	0.1037083	0.23445897	0.051197357	0.19090693
NOD1	0.09269917	0.06015768	0.06823228	0.03555092	0.024805758	0.4100896	0.040111743	0.07981639
NOD2	0.0016036623	0.0137707945	0.14505333	0.009946814	0.039195023	0.0054746005	0.006527163	0.0076828776
NOG	0.0	0.002008032	0.0049523	0.025804061	0.001722014	0.0	0.0009487666	0.0
NOL10	0.2408585	0.2747744	0.14760754	0.18751405	0.14011076	0.3672761	0.09317815	0.16054724
NOL11	0.24643949	0.2868279	0.13904324	0.22422028	0.13371463	0.2838436	0.19767675	0.30367926
NOL12	0.3107025	0.2329171	0.16842471	0.17832518	0.111975715	0.32435387	0.1273062	0.17836104
NOL3	0.30140984	0.32973415	0.052469485	0.011677522	0.13743623	0.2603464	0.015227	0.2430439
NOL4	0.009074675	0.002008032	0.0	0.00017738774	0.00071429776	0.0	0.0	0.0
NOL6	0.117485315	0.09126023	0.06131065	0.038055625	0.048057467	0.1442157	0.010156592	0.08093261
NOL7	0.58308744	0.48985505	0.3364379	0.34646738	0.4248839	0.6209825	0.24031946	0.54525864
NOL8	0.20084435	0.3282122	0.21109681	0.18689884	0.16016626	0.33909023	0.14802925	0.216984
NOL9	0.18218368	0.20965943	0.13049299	0.13672179	0.09422983	0.28504553	0.11970187	0.18733595
NOLC1	0.36020142	0.36117065	0.20513912	0.21718104	0.19489971	0.4105407	0.117179275	0.29254535
NOM1	0.17990008	0.19056432	0.15871799	0.17778134	0.121184215	0.27924848	0.123339325	0.15441947
NOMO1	0.19350268	0.14344895	0.076047406	0.029966207	0.05442448	0.2189034	0.057342045	0.09251178
NOMO2	0.021345802	0.00828683	0.009152757	0.004795816	0.011106488	0.017386451	0.0055783964	0.0053390283
NOMO3	0.07498649	0.07028146	0.10212006	0.055828527	0.06354137	0.09580648	0.032966	0.029161382
NONO	0.44991255	0.6062211	0.49640954	0.39069176	0.29446012	0.6475737	0.2648214	0.44275153
NOP10	0.8998171	0.68227714	0.8350054	0.5090331	0.5122605	1.2409794	0.44118506	0.6612427
NOP14	0.198666	0.110618845	0.12033239	0.13535997	0.094393924	0.20920941	0.09178559	0.12760827
NOP14-AS1	0.090714656	0.13260248	0.051034328	0.073998235	0.045644753	0.06965065	0.040981777	0.05188171
NOP16	0.53873146	0.27128103	0.1685406	0.12621212	0.13594306	0.2740547	0.104646444	0.19795798
NOP2	0.19846542	0.11510499	0.10014169	0.12013635	0.09954535	0.15153262	0.08552545	0.17932296
NOP56	0.42792895	0.43289918	0.29472464	0.35232812	0.28924763	0.49105307	0.26515538	0.43307018
NOP58	0.3990744	0.3895977	0.26721445	0.40575776	0.3408156	0.37773603	0.27154362	0.33960178
NOP9	0.22429222	0.12738498	0.14326431	0.05090299	0.04756409	0.18922293	0.040072624	0.079568624
NOS1	0.008778993	0.013646441	0.0056233536	0.0067763133	0.008027093	0.018706847	0.0055783964	0.0053390283
NOS1AP	0.24284314	0.064029336	0.005000105	0.0012480612	0.002339365	0.13446504	0.014117296	0.0070703686
NOS2	0.40905795	0.001759324	0.0064727766	0.0032619305	0.008055881	0.011827076	0.0018975332	0.0
NOS3	0.005220645	0.009811626	0.009018941	0.018712789	0.009035375	1.3966038	0.025274089	0.0146799395
NOSIP	0.5637334	0.47843182	0.30396214	0.6193985	0.26892447	0.77524626	0.23396489	0.51104367
NOSTRIN	0.55937535	0.041346446	0.014680145	0.007167118	0.008264756	2.7457798	0.0018975332	0.06002863
NOTCH1	0.29278335	0.24511757	0.1722109	0.09585576	0.05107149	0.9644646	0.06091124	0.40165645
NOTCH2	0.15202555	0.4760474	0.45532855	0.120094046	0.12139459	0.019687835	0.19128393	0.17813867
NOTCH2NL	0.18588386	0.34964	0.27283132	0.07629777	0.11608663	0.09620898	0.11059164	0.20994973
NOTCH3	0.050480008	0.38686746	0.0213073	0.017671134	0.022560544	0.2737282	0.038025398	1.9968348
NOTCH4	0.03277137	0.073960066	0.11327104	0.026254613	0.05475647	2.6840606	0.05242812	0.31798834
NOTO	0.0021312872	0.0075600287	0.0	0.0006604438	0.00028791893	0.0077599585	0.0	0.0
NOTUM	0.012065561	0.019177286	0.0066894605	0.0007277576	0.00090807694	0.0	0.0046296297	0.0053390283
NOV	0.10184697	0.12045171	0.015518067	0.0031647542	0.0058407234	1.0372846	0.08162907	0.5820456
NOVA1	0.04026352	1.5587902	0.00431517	0.0051330915	0.006271556	0.06316276	0.0026544384	0.17859556
NOVA1-AS1	0.07667242	0.0	0.0	0.0002447015	0.00028241938	0.0	0.0009487666	0.0
NOVA2	0.0007104291	0.0024351086	0.0037120825	0.00092969893	0.0039080717	0.98727095	0.0	0.0053390283
NOX1	0.5720123	0.004480996	0.0021604327	0.0030351486	0.00412112	0.0023137042	0.0021031473	0.003868427
NOX4	0.00052810344	0.07288475	0.00074327335	0.0045193797	0.002593591	0.26207864	0.0009487666	0.026695142
NOXA1	0.48360863	0.0331138	0.063466795	0.025724683	0.041208252	0.025101334	0.036193516	0.09545296
NOXO1	0.6103163	0.005187125	0.019968508	0.005702531	0.008693468	0.011236055	0.012490407	0.013073487
NPAP1	0.0009505943	0.0	0.00074327335	0.0007705178	0.00086375675	0.0051733055	0.0	0.0
